date, pm25, pm10, o3, no2, so2, co, psi
2018/12/20, 45, 26, 13, , 1, 7, 
2018/12/21, 50, 35, 25, , 2, 8, 
2018/12/22, 64, 46, 33, , 2, 9, 
2018/12/23, 82, 46, 43, , 4, 9, 
2018/12/24, 78, 35, 32, , 6, 8, 
2018/12/25, 59, 26, 26, , 5, 7, 
2018/12/26, 49, 23, 28, , 4, 3, 
2018/12/27, 48, 25, 33, , 2, 3, 
2018/12/28, 58, 23, 31, , 1, 6, 
2018/12/29, 52, 25, 26, , 1, 5, 
2018/12/30, 45, , , , , , 
2018/7/1, 31, 18, 8, , 3, 5, 
2018/7/2, 47, 19, 7, , 4, 3, 
2018/7/3, 31, 18, 15, , 2, 3, 
2018/7/4, 45, 21, 20, , 3, 3, 
2018/7/5, 51, 30, 19, , 2, 3, 
2018/7/6, 61, 32, 23, , 3, 14, 
2018/7/7, 55, 27, 19, , 3, 3, 
2018/7/8, 52, 23, 13, , 3, 3, 
2018/7/9, 47, 21, 10, , 5, 3, 
2018/7/10, 40, 20, 16, , 12, 8, 
2018/7/11, 51, 23, 22, , 11, 4, 
2018/7/12, 55, 32, 22, , 4, , 
2018/7/13, 73, 39, 20, , 2, 4, 
2018/7/14, 69, 35, 25, , 4, 4, 
2018/7/15, 64, 34, 26, , 4, 4, 
2018/7/16, 74, 37, 21, , 3, 4, 
2018/7/17, 69, 36, 22, , 2, 4, 
2018/7/18, 68, 36, 18, , 2, 4, 
2018/7/19, 67, 35, 21, , 4, 4, 
2018/7/20, 64, 32, 11, , 7, 4, 
2018/7/21, 58, 26, 14, , 11, 5, 
2018/7/22, 57, 37, 24, , 5, 7, 
2018/7/23, 70, 34, 21, , 3, 7, 
2018/7/24, 65, 32, 11, , 4, 5, 
2018/7/25, 53, 25, 24, , 8, 5, 
2018/7/26, 53, 28, 23, , 5, 4, 
2018/7/27, 55, 34, 29, , 3, 6, 
2018/7/28, 71, 38, 27, , 3, 5, 
2018/7/29, 67, 34, 10, , 5, 5, 
2018/7/30, 58, 28, 16, , 8, 6, 
2018/7/31, 66, 29, 8, , 6, 5, 
2018/8/1, 51, 20, 16, , 6, 5, 
2018/8/2, 43, 23, 22, , 7, 12, 
2018/8/3, 57, 32, 23, , 4, 11, 
2018/8/4, 57, 30, 21, , 3, 5, 
2018/8/5, 61, 31, 21, , 3, 6, 
2018/8/6, 65, 39, 21, , 5, 5, 
2018/8/7, 79, 33, 13, , 7, 6, 
2018/8/8, 55, 30, 19, , 7, 19, 
2018/8/9, 64, 30, 19, , 5, 8, 
2018/8/10, 60, 35, 29, , 5, 6, 
2018/8/11, 74, 36, 31, , 6, 6, 
2018/8/12, 71, 37, 25, , 7, , 
2018/8/13, 69, 34, 20, , 5, 5, 
2018/8/14, 61, 34, 25, , 3, 53, 
2018/8/15, 67, 40, 29, , 2, 5, 
2018/8/16, 78, 38, 17, , 2, 4, 
2018/8/17, 65, 36, 30, , 3, 5, 
2018/8/18, 75, 43, 31, , 2, 5, 
2018/8/19, 74, 38, 24, , 1, 4, 
2018/8/20, 64, 35, 22, , 3, 5, 
2018/8/21, 60, 30, 11, , 1, 6, 
2018/8/22, 42, 16, 13, , 3, 5, 
2018/8/23, 41, 25, 8, , 4, 6, 
2018/8/24, 51, 25, 16, , 5, 6, 
2018/8/25, 45, 17, 23, , 4, 5, 
2018/8/26, 38, 26, 22, , 2, 5, 
2018/8/27, 64, 39, 13, , 3, 7, 
2018/8/28, 73, 38, 14, , 3, 7, 
2018/8/29, 65, 27, 19, , 2, 7, 
2018/8/30, 53, 23, 13, , 3, 5, 
2018/8/31, 45, 31, 22, , 7, 10, 
2018/9/1, 77, 41, 8, , 6, 9, 
2018/9/2, 70, 27, 16, , 5, 6, 
2018/9/3, 42, 24, 3, , 5, 7, 
2018/9/4, 59, 35, 12, , 9, 10, 
2018/9/5, 73, 34, 25, , 7, 7, 
2018/9/6, 71, 43, 8, , 5, 9, 
2018/9/7, 86, 37, 18, , 5, 10, 
2018/9/8, 68, 28, 12, , 7, 8, 
2018/9/9, 57, 26, 16, , 5, 8, 
2018/9/10, 62, 37, 8, , 5, 8, 
2018/9/11, 63, 23, 11, , 4, 6, 
2018/9/12, 41, 25, 22, , 3, 5, 
2018/9/13, 58, 34, 28, , 4, 5, 
2018/9/14, 74, 36, 24, , 2, 5, 
2018/9/15, 68, 37, 24, , 3, 5, 
2018/9/16, 66, 35, 26, , 3, 5, 
2018/9/17, 58, 32, 14, , 3, 5, 
2018/9/18, 65, 36, 17, , 4, 6, 
2018/9/19, 59, 38, 26, , 2, 7, 
2018/9/20, 71, 26, 11, , 2, 7, 
2018/9/21, 50, 24, 18, , 2, 6, 
2018/9/22, 56, 35, 24, , 3, 8, 
2018/9/23, 66, 35, 25, , 2, 5, 
2018/9/24, 66, 40, 24, , 1, 5, 
2018/9/25, 63, 40, 16, , 2, 5, 
2018/9/26, 63, 40, 21, , 3, 6, 
2018/9/27, 68, 34, 26, , 2, 13, 
2018/9/28, 65, 37, 32, , 1, 6, 
2018/9/29, 63, 36, 28, , 1, 5, 
2018/9/30, 62, 36, 24, , 1, 5, 
2018/4/1, 71, 34, 28, , 2, 7, 
2018/4/2, 76, 32, 32, , 1, 5, 
2018/4/3, 70, 35, 35, , 2, 6, 
2018/4/4, 73, 29, 29, , 2, , 
2018/4/5, 63, 27, 24, , , 6, 
2018/4/6, 61, 23, 22, , , 6, 
2018/4/7, 58, 21, 23, , 1, , 
2018/4/8, 56, 24, 26, , 1, 5, 
2018/4/9, 57, 27, 28, , 2, 6, 
2018/4/10, 59, 28, 24, , 3, 6, 
2018/4/11, 60, 21, 21, , 2, 5, 
2018/4/12, 47, 17, 19, , 2, 4, 
2018/4/13, 45, 20, 31, , , 5, 
2018/4/14, 56, 29, 21, , 3, 8, 
2018/4/15, 55, 18, 11, , 2, 5, 
2018/4/16, 38, 20, 15, , 3, 7, 
2018/4/17, 50, 17, 20, , 2, 5, 
2018/4/18, 37, 17, 15, , 2, 5, 
2018/4/19, 48, 19, 17, , 2, 5, 
2018/4/20, 41, 16, 15, , 2, 7, 
2018/4/21, 51, 21, 19, , 3, 6, 
2018/4/22, 55, 23, 14, , , 6, 
2018/4/23, 58, 27, 26, , 3, 9, 
2018/4/24, 69, 28, 25, , 3, 7, 
2018/4/25, 59, 29, 35, , 3, 6, 
2018/4/26, 68, 24, 21, , 3, 6, 
2018/4/27, 53, 22, 28, , 3, 7, 
2018/4/28, 58, 32, 24, , 4, 8, 
2018/4/29, 60, 18, 14, , 3, 4, 
2018/4/30, 41, 28, 7, , 3, 7, 
2018/5/1, 59, 23, 32, , 4, 6, 
2018/5/2, 59, 35, 25, , 5, 8, 
2018/5/3, 79, 38, 40, , 7, 10, 
2018/5/4, 89, 30, 14, , 7, 6, 
2018/5/5, 65, 37, 21, , 6, 7, 
2018/5/6, 84, 36, 21, , 7, 6, 
2018/5/7, 70, 25, 22, , 3, 4, 
2018/5/8, 54, 20, 24, , 2, 4, 
2018/5/9, 36, 19, 15, , 2, 5, 
2018/5/10, 44, 23, 20, , 3, 5, 
2018/5/11, 56, 25, 20, , , 6, 
2018/5/12, 52, 20, 16, , , 6, 
2018/5/13, 45, 17, 13, , , 5, 
2018/5/14, 42, 18, 11, , 4, 5, 
2018/5/15, 40, 21, 15, , 3, 7, 
2018/5/16, 54, 32, 17, , 2, 10, 
2018/5/17, 84, 28, 21, , 3, 4, 
2018/5/18, 49, 21, 17, , 2, 5, 
2018/5/19, 71, 41, 15, , 6, 6, 
2018/5/20, 89, 36, 22, , 12, 3, 
2018/5/21, 92, 39, 10, , 4, 3, 
2018/5/22, 68, 32, 10, , 3, 4, 
2018/5/23, 68, 20, 29, , 2, 4, 
2018/5/24, 32, 23, 19, , 2, 5, 
2018/5/25, 50, 23, 13, , 2, 5, 
2018/5/26, 46, 22, 14, , 1, 6, 
2018/5/27, 46, 21, 6, , 3, 6, 
2018/5/28, 54, 21, 25, , 4, 5, 
2018/5/29, 53, 27, 11, , 11, 5, 
2018/5/30, 61, 32, 6, , 4, 6, 
2018/5/31, 61, 26, 13, , 2, 5, 
2018/6/1, 50, 24, 23, , 2, 7, 
2018/6/2, 59, 39, 33, , 6, 6, 
2018/6/3, 79, 29, 22, , 7, 4, 
2018/6/4, 49, 22, 16, , 9, 5, 
2018/6/5, 58, 34, 18, , 3, 5, 
2018/6/6, 65, 30, 21, , 2, 6, 
2018/6/7, 68, 33, 16, , 4, 5, 
2018/6/8, 59, 33, 21, , 9, 7, 
2018/6/9, 84, 34, 15, , 4, 5, 
2018/6/10, 64, 28, 16, , 1, 5, 
2018/6/11, 58, 29, 10, , 2, 5, 
2018/6/12, 56, 26, 6, , 2, 5, 
2018/6/13, 48, 27, 6, , 3, 8, 
2018/6/14, 54, 20, 3, , 4, 8, 
2018/6/15, 35, 20, 12, , 4, 8, 
2018/6/16, 46, 20, 18, , 3, 6, 
2018/6/17, 47, 22, 6, , 3, 2, 
2018/6/18, 45, 20, 7, , 2, 2, 
2018/6/19, 38, 23, 3, , 3, 3, 
2018/6/20, 47, 32, 9, , 7, 5, 
2018/6/21, 61, 34, 12, , 5, 5, 
2018/6/22, 62, 20, 5, , 3, 3, 
2018/6/23, 38, 22, 13, , 2, 4, 
2018/6/24, 48, 17, 22, , 8, 2, 
2018/6/25, 41, 24, 5, , 13, 3, 
2018/6/26, 55, 23, 3, , 6, 4, 
2018/6/27, 43, 20, 15, , 6, 4, 
2018/6/28, 43, 18, 3, , 5, 3, 
2018/6/29, 30, 16, 8, , 3, 3, 
2018/6/30, 28, 14, 4, , 2, 3, 
2018/1/1, 25, 12, 9, 7, 1, 4, 
2018/1/2, 30, 19, 14, 9, 1, 5, 
2018/1/3, 49, 18, 14, 6, 2, 4, 
2018/1/4, 39, 16, 12, 12, 1, 5, 
2018/1/5, 51, 22, 31, 9, 2, 5, 
2018/1/6, 58, 27, 23, 10, 3, 4, 
2018/1/7, 68, 22, 27, 11, 2, 5, 
2018/1/8, 54, 19, 17, 10, 2, 4, 
2018/1/9, 48, 19, 3, 11, 2, 5, 
2018/1/10, 43, 14, 4, 11, 1, 5, 
2018/1/11, 35, 12, 7, 12, 1, 5, 
2018/1/12, 25, 11, 10, 13, , 5, 
2018/1/13, 35, 14, 18, 7, 1, 4, 
2018/1/14, 29, 13, 15, 10, 1, 4, 
2018/1/15, 36, 16, 18, 10, 1, 4, 
2018/1/16, 40, 18, 20, 6, 2, 4, 
2018/1/17, 40, 18, 19, 6, 2, , 
2018/1/18, 43, 21, 14, 10, , 5, 
2018/1/19, 54, 24, 20, 10, 1, 5, 
2018/1/20, 45, 26, 23, 8, 1, 4, 
2018/1/21, 47, 23, 22, 9, 2, 4, 
2018/1/22, 45, 28, 10, 9, 2, 4, 
2018/1/23, 44, 23, 15, 8, 2, 4, 
2018/1/24, 42, 22, 17, 10, 2, 4, 
2018/1/25, 47, 29, 11, 9, 2, , 
2018/1/26, 50, 25, 14, 7, 2, 4, 
2018/1/27, 42, 22, 15, 7, 2, , 
2018/1/28, 42, 23, 20, 9, 3, 4, 
2018/1/29, 46, 27, 23, 10, 3, 4, 
2018/1/30, 59, 31, 17, 7, 2, 4, 
2018/1/31, 56, 27, 18, 6, 2, 4, 
2018/2/1, 38, 22, 12, 5, 2, 4, 
2018/2/2, 38, 24, 21, 7, 3, 5, 
2018/2/3, 53, 31, 28, 3, 4, 5, 
2018/2/4, 54, 32, 28, 4, 1, 4, 
2018/2/5, 56, 30, 28, 5, 1, 4, 
2018/2/6, 59, 30, 30, 6, , 5, 
2018/2/7, 57, 29, 35, 5, , 4, 
2018/2/8, 62, 32, 40, 5, , 4, 
2018/2/9, 80, 32, 32, 4, , 4, 
2018/2/10, 65, 29, 42, 3, , 5, 
2018/2/11, 73, 33, 37, 4, , 4, 
2018/2/12, 64, 25, 23, 4, 1, 4, 
2018/2/13, 47, 20, 23, 4, 1, 4, 
2018/2/14, 53, 27, 22, 5, 2, 5, 
2018/2/15, 61, 29, 38, 7, 2, 5, 
2018/2/16, 74, 26, 24, 3, 3, 5, 
2018/2/17, 61, 27, 29, 2, 1, 4, 
2018/2/18, 75, 25, 21, 3, 1, 3, 
2018/2/19, 49, 16, 21, 3, 1, , 
2018/2/20, 48, 19, 20, 3, 2, , 
2018/2/21, 54, 19, 18, 3, , 3, 
2018/2/22, 46, 19, 12, 8, 2, 3, 
2018/2/23, 48, 19, 11, 8, 3, 4, 
2018/2/24, 41, 17, 16, 5, 2, 3, 
2018/2/25, 50, 21, 17, 4, 2, 3, 
2018/2/26, 54, 25, 15, 4, 2, 3, 
2018/2/27, 56, 23, 17, 5, 2, 4, 
2018/2/28, 52, 19, 14, 5, 2, 4, 
2018/3/1, 43, 15, 18, 8, , 4, 
2018/3/2, 38, 14, 16, 8, 2, 4, 
2018/3/3, 44, 19, 23, 13, 3, 6, 
2018/3/4, 51, 14, 15, 3, 2, 4, 
2018/3/5, 38, 18, 26, 8, 2, 4, 
2018/3/6, 55, 18, 9, 8, 4, 4, 
2018/3/7, 41, 16, 11, 9, 4, 6, 
2018/3/8, 45, 19, 14, 4, 2, 4, 
2018/3/9, 45, 18, 15, 3, 2, 4, 
2018/3/10, 46, 28, 22, 3, , 4, 
2018/3/11, 52, 30, 20, 5, 2, 5, 
2018/3/12, 62, 29, 19, 6, 3, , 
2018/3/13, 58, 24, 20, 6, , 4, 
2018/3/14, 55, 21, 40, 7, , 5, 
2018/3/15, 61, 23, 23, 6, 3, , 
2018/3/16, 61, 20, 25, 4, 2, , 
2018/3/17, 53, 17, 23, 2, 1, 4, 
2018/3/18, 43, 14, 22, 1, 1, 4, 
2018/3/19, 46, 18, 24, 2, 1, 3, 
2018/3/20, 56, 27, 31, 8, 1, 4, 
2018/3/21, 72, 22, 19, 2, 1, 3, 
2018/3/22, 50, 20, 20, 1, 1, 3, 
2018/3/23, 61, 21, 23, 3, , 4, 
2018/3/24, 59, 29, 19, 3, , 4, 
2018/3/25, 62, 20, 16, 10, 1, 4, 
2018/3/26, 44, 15, 10, 10, 1, 4, 
2018/3/27, 37, 16, 24, 12, 1, 5, 
2018/3/28, 46, 19, 22, 12, 1, 5, 
2018/3/29, 56, , , , , , 
2017/10/1, 54, 28, 20, 15, 6, 5, 
2017/10/2, 62, 36, 12, 20, 8, 8, 
2017/10/3, 86, 36, 6, 17, 6, 5, 
2017/10/4, 53, 27, 20, 22, 7, 6, 
2017/10/5, 65, 37, 23, 20, 6, 7, 
2017/10/6, 70, 36, 34, 19, 4, 7, 
2017/10/7, 72, 28, 21, 17, 3, 6, 
2017/10/8, 61, 28, 19, 15, 2, 6, 
2017/10/9, 50, 18, 16, 12, 3, 4, 
2017/10/10, 42, 17, 16, 11, 5, 4, 
2017/10/11, 37, 18, 7, 14, 5, 5, 
2017/10/12, 45, 21, 20, 15, 10, 4, 
2017/10/13, 55, 20, 20, 14, 10, 4, 
2017/10/14, 48, 33, 26, 14, 9, 7, 
2017/10/15, 78, 30, 21, 13, 6, 5, 
2017/10/16, 57, 24, 31, 17, 7, 4, 
2017/10/17, 59, 27, 44, 11, 6, 5, 
2017/10/18, 64, 33, 33, 12, 3, 5, 
2017/10/19, 71, 40, 34, 14, 4, 5, 
2017/10/20, 88, 42, 34, 13, 3, 4, 
2017/10/21, 94, 45, 31, 14, 6, 4, 
2017/10/22, 82, 36, 15, 20, 7, 5, 
2017/10/23, 81, 40, 16, 18, 4, 6, 
2017/10/24, 85, 37, 36, 15, 3, 5, 
2017/10/25, 74, 31, 25, 18, 3, 6, 
2017/10/26, 69, 36, 18, 19, 4, 6, 
2017/10/27, 75, 31, 28, 14, 4, 6, 
2017/10/28, 60, 23, 24, 13, 2, 4, 
2017/10/29, 46, 19, 15, 14, 2, 6, 
2017/10/30, 37, 17, 12, 17, 2, 7, 
2017/10/31, 50, 31, 27, 17, 3, 6, 
2017/11/1, 76, 30, 12, 18, 5, 4, 
2017/11/2, 64, 26, 16, 17, 6, 2, 
2017/11/3, 53, 20, 20, 15, 8, 2, 
2017/11/4, 50, 20, 19, 13, 6, 2, 
2017/11/5, 46, 20, 9, 16, 5, 1, 
2017/11/6, 46, 21, 13, 16, 4, 2, 
2017/11/7, 53, 22, 17, 9, 2, 2, 
2017/11/8, 33, 23, 26, 15, 2, 3, 
2017/11/9, 54, 19, 17, 17, 2, 3, 
2017/11/10, 42, 22, 7, 18, 3, 5, 
2017/11/11, 49, 27, 18, 12, 3, 5, 
2017/11/12, 52, 19, 20, 20, 3, 2, 
2017/11/13, 60, 27, 10, 14, 4, 3, 
2017/11/14, 44, 21, 19, 18, 3, 4, 
2017/11/15, 58, 31, 28, 16, 4, 4, 
2017/11/16, 68, 24, 19, 17, 3, 2, 
2017/11/17, 49, 25, 26, 18, 6, 2, 
2017/11/18, 55, 26, 26, 13, 3, 3, 
2017/11/19, 55, 27, 20, 16, 3, 3, 
2017/11/20, 65, 29, 8, 18, 3, 4, 
2017/11/21, 63, 25, 17, 15, 4, 3, 
2017/11/22, 58, 20, 6, 11, 2, 2, 
2017/11/23, 39, 15, 10, 8, 2, 2, 
2017/11/24, 29, 15, 15, 9, 3, 2, 
2017/11/25, 29, 18, 10, 10, 3, 3, 
2017/11/26, 41, 17, 5, 10, 3, 3, 
2017/11/27, 34, 15, 17, 11, 3, 3, 
2017/11/28, 46, 19, 20, 11, 2, 3, 
2017/11/29, 40, 15, 23, 10, 2, 2, 
2017/11/30, 31, 18, 23, 9, 3, 3, 
2017/12/1, 40, 16, 30, 9, 4, 2, 
2017/12/2, 38, 19, 29, 7, 3, 2, 
2017/12/3, 42, 18, 17, 14, 3, 4, 
2017/12/4, 47, 24, 33, 11, 3, 3, 
2017/12/5, 55, 23, 31, 13, 4, 3, 
2017/12/6, 50, 19, 15, 12, 4, 3, 
2017/12/7, 34, 16, 14, 10, 2, 3, 
2017/12/8, 29, 13, 21, 8, 2, 3, 
2017/12/9, 41, 28, 25, 11, 2, 5, 
2017/12/10, 63, 28, 22, 10, 2, 4, 
2017/12/11, 58, 28, 19, 17, 2, 5, 
2017/12/12, 57, 25, 23, 14, 1, 5, 
2017/12/13, 57, 26, 29, 14, 1, 5, 
2017/12/14, 61, 31, 19, 9, 2, 5, 
2017/12/15, 65, 30, 19, 8, 1, 5, 
2017/12/16, 68, 31, 23, 5, 1, 3, 
2017/12/17, 52, 40, 32, 4, 1, 3, 
2017/12/18, 67, 39, 29, 4, , 5, 
2017/12/19, 59, 32, 30, 7, , 5, 
2017/12/20, 68, 38, 32, 6, , 4, 
2017/12/21, 71, 27, 25, 11, 1, 4, 
2017/12/22, 60, 20, 31, 11, 1, 5, 
2017/12/23, 40, 16, 16, 7, 1, 4, 
2017/12/24, 27, 16, 18, 6, 1, 3, 
2017/12/25, 39, 15, 21, 9, 2, 4, 
2017/12/26, 31, 15, 19, 9, 1, 4, 
2017/12/27, 34, 15, 17, 8, 1, 4, 
2017/12/28, 34, 18, 15, 4, 1, 3, 
2017/12/29, 39, 17, 14, 4, 1, , 
2017/12/30, 39, 17, 8, 8, 2, 3, 
2017/12/31, 34, 12, 24, 9, 2, 2, 
2017/7/1, 32, 20, 18, 10, 4, 6, 
2017/7/2, 53, 22, 11, 11, 6, 4, 
2017/7/3, 43, 18, 18, 11, 11, 4, 
2017/7/4, 44, 20, 5, 12, 8, 5, 
2017/7/5, 46, 20, 16, 9, 2, 4, 
2017/7/6, 55, 19, 15, 13, 4, 2, 
2017/7/7, 50, 21, 17, 13, 5, 3, 
2017/7/8, 56, 23, 15, 11, 7, 3, 
2017/7/9, 46, 17, 21, 12, 8, 3, 
2017/7/10, 45, 19, 13, 14, 11, 3, 
2017/7/11, 42, 16, 6, 11, 6, 3, 
2017/7/12, 35, 22, 12, 14, 3, 5, 
2017/7/13, 57, 25, 7, 16, 3, 6, 
2017/7/14, 65, 28, 16, 13, 5, 6, 
2017/7/15, 68, 27, 16, 8, 5, 4, 
2017/7/16, 45, 18, 23, 10, 2, 4, 
2017/7/17, 51, 25, 17, 13, 3, , 
2017/7/18, 57, 24, 21, 11, 4, 4, 
2017/7/19, 55, 21, 17, 14, 6, 4, 
2017/7/20, 49, 26, 21, 10, 4, 3, 
2017/7/21, 47, 22, 17, 8, 3, 3, 
2017/7/22, 45, 23, 19, 8, 3, , 
2017/7/23, 45, 20, 16, 8, 3, 3, 
2017/7/24, 52, 24, 21, 10, 2, 3, 
2017/7/25, 59, 30, 21, 12, 2, 3, 
2017/7/26, 69, 29, 23, 14, 2, , 
2017/7/27, 70, 29, 23, 10, 3, 3, 
2017/7/28, 62, 30, 16, 13, 3, 4, 
2017/7/29, 59, 19, 15, 9, 3, 3, 
2017/7/30, 38, 16, 13, 8, 3, 3, 
2017/7/31, 42, 21, 17, 11, 2, , 
2017/8/1, 54, 27, 25, 10, 2, , 
2017/8/2, 65, 28, 24, 11, 2, , 
2017/8/3, 61, 24, 23, 10, 3, , 
2017/8/4, 52, 23, 23, 9, 2, , 
2017/8/5, 55, 23, 19, 8, 2, , 
2017/8/6, 45, 19, 10, 11, 3, 4, 
2017/8/7, 43, 20, 10, 12, 3, 4, 
2017/8/8, 50, 19, 16, 9, 4, 4, 
2017/8/9, 35, 21, 14, 14, 5, 6, 
2017/8/10, 58, 17, 6, 12, 4, 4, 
2017/8/11, 45, 23, 7, 14, 5, 6, 
2017/8/12, 48, 19, 8, 12, 10, 4, 
2017/8/13, 43, 20, 13, 9, 6, 6, 
2017/8/14, 52, 17, 8, 12, 3, 3, 
2017/8/15, 37, 23, 18, 13, 3, 6, 
2017/8/16, 62, 28, 20, 14, 4, 3, 
2017/8/17, 62, 27, 18, 13, 2, 4, 
2017/8/18, 59, 24, 13, 12, 2, 3, 
2017/8/19, 47, 20, 14, 9, 2, 3, 
2017/8/20, 39, 18, 11, 10, 2, 4, 
2017/8/21, 38, 24, 11, 11, 3, 6, 
2017/8/22, 47, 23, 23, 12, 3, 4, 
2017/8/23, 63, 25, 14, 11, 2, 3, 
2017/8/24, 53, 23, 14, 12, 2, 4, 
2017/8/25, 50, 17, 15, 9, 3, 4, 
2017/8/26, 34, 16, 14, 7, 2, , 
2017/8/27, 35, 22, 10, 11, 2, 4, 
2017/8/28, 49, 34, 6, 15, 4, 7, 
2017/8/29, 74, 24, 18, 13, 4, 5, 
2017/8/30, 48, 27, 17, 13, 4, 6, 
2017/8/31, 49, 17, 20, 8, 2, 4, 
2017/9/1, 46, 29, 27, 9, 2, 5, 
2017/9/2, 76, 29, 17, 7, , 4, 
2017/9/3, 52, 23, 16, 11, 2, 5, 
2017/9/4, 56, 23, 13, 10, 2, 5, 
2017/9/5, 48, 24, 4, 14, 2, 6, 
2017/9/6, 61, , , , , , 
2017/9/11, 69, 32, 36, 14, 5, 5, 
2017/9/12, 83, 45, 25, 15, 3, 5, 
2017/9/13, 90, 32, 13, 15, 2, 4, 
2017/9/14, 64, 34, 8, 20, 6, 7, 
2017/9/15, 81, 30, 13, 13, 4, 5, 
2017/9/16, 53, 18, 14, 9, 4, 3, 
2017/9/17, 31, 17, 9, 13, 2, 5, 
2017/9/18, 41, 22, 7, 19, 3, 6, 
2017/9/19, 65, 28, 9, 16, 5, 6, 
2017/9/20, 45, 16, 10, 13, 7, 4, 
2017/9/21, 35, 25, 22, 15, 10, 7, 
2017/9/22, 70, 31, 21, 14, 5, 5, 
2017/9/23, 65, 27, 23, 14, 10, 5, 
2017/9/24, 68, 24, 21, 16, 7, 4, 
2017/9/25, 49, 28, 11, 17, 3, 6, 
2017/9/26, 69, 44, 20, 21, 5, 7, 
2017/9/27, 85, 35, 21, 22, 7, 6, 
2017/9/28, 78, 32, 8, 14, 7, 4, 
2017/9/29, 52, 20, 14, 16, 9, 4, 
2017/9/30, 51, 21, 6, 15, 7, 4, 
2017/4/1, 44, 25, 22, 8, 1, 5, 
2017/4/2, 48, 26, 15, 10, 1, 5, 
2017/4/3, 48, 21, 16, 11, 2, 4, 
2017/4/4, 48, 19, 17, 8, 2, 5, 
2017/4/5, 43, 22, 25, 12, 1, 5, 
2017/4/6, 59, 19, 22, 9, 1, 5, 
2017/4/7, 37, 17, 15, 15, 2, 5, 
2017/4/8, 51, 28, 32, 15, 2, 7, 
2017/4/9, 66, 30, 19, 19, 5, 7, 
2017/4/10, 81, 33, 26, 14, 12, 6, 
2017/4/11, 72, 29, 16, 18, 5, 5, 
2017/4/12, 62, 21, 7, 14, 5, 5, 
2017/4/13, 51, 24, 12, 11, 5, 6, 
2017/4/14, 52, 19, 18, 6, 1, 4, 
2017/4/15, 39, 23, 28, 10, 1, 6, 
2017/4/16, 58, 25, 21, 9, 2, 5, 
2017/4/17, 50, 27, 20, 13, 3, 6, 
2017/4/18, 60, 27, 42, 20, 3, 6, 
2017/4/19, 70, 43, 39, 24, 5, 8, 
2017/4/20, 97, 49, 25, 19, 4, 8, 
2017/4/21, 88, 24, 25, 14, 2, 5, 
2017/4/22, 51, 32, 24, 18, 3, 7, 
2017/4/23, 77, 35, 12, 20, 5, 7, 
2017/4/24, 75, 34, 22, 23, 3, 9, 
2017/4/25, 75, 41, 23, 24, 5, 9, 
2017/4/26, 89, 25, 36, 14, 6, 5, 
2017/4/27, 49, 21, 34, 16, 2, 5, 
2017/4/28, 51, 32, 21, 25, 5, 8, 
2017/4/29, 94, 47, 32, 20, 12, 7, 
2017/4/30, 87, 26, 26, 15, 6, 4, 
2017/5/1, 52, 30, 19, 22, 7, 6, 
2017/5/2, 73, 34, 26, 22, 14, 6, 
2017/5/3, 78, 31, 25, 19, 12, 5, 
2017/5/4, 63, 46, 18, 22, 12, 10, 
2017/5/5, 100, 36, 24, 20, 6, 8, 
2017/5/6, 76, 34, 25, 17, 9, 6, 
2017/5/7, 72, 25, 29, 15, 9, 5, 
2017/5/8, 56, 21, 23, 14, 6, 5, 
2017/5/9, 43, 20, 11, 14, 4, 5, 
2017/5/10, 45, 21, 18, 15, 7, 6, 
2017/5/11, 52, 23, 16, 16, 11, 7, 
2017/5/12, 65, 24, 15, 16, 11, 6, 
2017/5/13, 50, 22, 19, 14, 6, 6, 
2017/5/14, 42, 17, 13, 12, 3, 5, 
2017/5/15, 45, 20, 17, 13, 6, 5, 
2017/5/16, 45, 18, 19, 12, 6, 5, 
2017/5/17, 47, 19, 17, 9, 3, 5, 
2017/5/18, 35, 18, 16, 11, 4, 5, 
2017/5/19, 39, 19, 26, 13, 5, 5, 
2017/5/20, 52, 20, 26, 11, 4, 4, 
2017/5/21, 48, 19, 21, 14, 4, 5, 
2017/5/22, 43, 17, 16, 12, 8, 5, 
2017/5/23, 35, 19, 11, 13, 5, 5, 
2017/5/24, 47, 23, 10, 13, 5, 6, 
2017/5/25, 60, 23, 16, 13, 4, 5, 
2017/5/26, 50, 29, 20, 13, 3, 10, 
2017/5/27, 78, 26, 20, 10, 3, 6, 
2017/5/28, 48, 15, 22, 12, 3, 5, 
2017/5/29, 34, 24, 12, 16, 2, 6, 
2017/5/30, 58, 25, 28, 18, 10, 7, 
2017/5/31, 64, 22, 20, 17, 10, 5, 
2017/6/1, 49, 17, 22, 14, 11, 5, 
2017/6/2, 38, 17, 29, 13, 12, 5, 
2017/6/3, 40, 19, 34, 9, 8, 4, 
2017/6/4, 39, 18, 29, 10, 4, 4, 
2017/6/5, 48, 22, 26, 12, 4, 5, 
2017/6/6, 60, 26, 31, 14, 5, 5, 
2017/6/7, 61, 27, 21, 12, 3, 4, 
2017/6/8, 54, 23, 21, 11, 2, 4, 
2017/6/9, 48, 21, 17, 11, 3, 4, 
2017/6/10, 51, 21, 20, 12, 5, 5, 
2017/6/11, 47, 17, 17, 13, 9, 4, 
2017/6/12, 36, 17, 19, 12, 5, 4, 
2017/6/13, 42, 22, 11, 15, 5, 5, 
