date, pm25, pm10, o3, no2, so2, co, psi
2021/1/27, 33, 23, 10, , 1, 3, 
2021/1/28, 36, 29, 15, , 2, 3, 
2021/1/29, 37, 33, 20, , 2, 3, 
2021/1/30, 50, 34, 21, , 2, 4, 
2021/1/31, 44, 33, 20, , 2, 4, 
2021/2/1, 43, 34, 19, , 2, 3, 
2021/2/2, 38, 32, 24, , 2, 3, 
2021/2/3, 41, 34, 20, , 2, , 
2021/2/4, 39, 31, 16, , 2, , 
2021/2/5, 41, 36, 20, , 2, 3, 
2021/2/6, 44, 32, 17, , 2, 3, 
2021/2/7, 38, 27, 14, , 2, , 
2021/2/8, 35, 29, 17, , 2, 4, 
2021/2/9, 39, 31, 13, , 2, 3, 
2021/2/10, 44, 29, 15, , 2, 3, 
2021/2/11, 38, 26, 19, , 2, 4, 
2021/2/12, 35, 28, 24, , 2, 4, 
2021/2/13, 47, 34, 26, , 2, 4, 
2021/2/14, 60, 36, 30, , 2, 4, 
2021/2/15, 62, 42, 34, , 2, 4, 
2021/2/16, 80, 40, 32, , 2, 3, 
2021/2/17, 62, 33, 27, , 2, 3, 
2021/2/18, 42, 32, 22, , 2, 3, 
2021/2/19, 46, 38, 20, , 2, 3, 
2021/2/20, 51, 40, 24, , 2, 3, 
2021/2/21, 53, 38, 25, , 2, 3, 
2021/2/22, 50, 34, 30, , 2, 3, 
2021/2/23, 54, 39, 33, , 2, 3, 
2021/2/24, 62, 41, 39, , 2, 4, 
2021/2/25, 75, 43, 60, , 3, 3, 
2021/2/26, 74, 44, 58, , 3, 3, 
2021/2/27, 79, 47, 45, , 3, , 
2021/2/28, 75, 42, 36, , 2, 3, 
2021/3/1, 87, 42, 26, , 2, 3, 
2021/3/2, 70, 32, 19, , 2, 2, 
2021/3/3, 53, 29, 14, , 2, 2, 
2021/3/4, 51, 34, 14, , 2, 2, 
2021/3/5, 44, 32, 13, , 2, 2, 
2021/3/6, 49, 30, 11, , 2, 2, 
2021/3/7, 39, 23, 17, , 2, 3, 
2021/3/8, 41, 29, 19, , 2, 2, 
2021/3/9, 49, 32, 22, , 3, 2, 
2021/3/10, 55, 30, 18, , 2, 2, 
2021/3/11, 42, 25, 13, , 2, 2, 
2021/3/12, 34, 24, 14, , 2, 2, 
2021/3/13, 40, 26, 15, , 2, 2, 
2021/3/14, 44, 35, 14, , 2, 2, 
2021/3/15, 52, 37, 20, , 2, 2, 
2021/3/16, 53, 35, 19, , 2, 2, 
2021/3/17, 52, 34, 20, , 2, 3, 
2021/3/18, 52, 35, 27, , 2, 3, 
2021/3/19, 59, 35, 21, , 2, 2, 
2021/3/20, 53, 38, 22, , 2, 3, 
2021/3/21, 53, 28, 15, , 2, 2, 
2021/3/22, 42, 28, 13, , 2, 2, 
2021/3/23, 40, 23, 8, , 2, 2, 
2021/3/24, 31, 22, 8, , 2, 2, 
2021/3/25, 39, 24, 20, , 2, 2, 
2021/3/26, 31, 26, 8, , 3, , 
2021/3/27, 42, 35, 66, , 3, 3, 
2021/3/28, 61, 30, 16, , 3, 2, 
2021/3/29, 44, 30, 23, , 3, 3, 
2021/3/30, 59, 32, 17, , 3, 2, 
2021/3/31, 40, 27, 20, , 3, 1, 
2020/10/1, 38, 26, 17, , 2, 3, 
2020/10/2, 51, 27, 15, , 2, 2, 
2020/10/3, 28, 22, 24, , 2, 3, 
2020/10/4, 50, 33, 25, , 2, 4, 
2020/10/5, 66, 31, 23, , 2, 3, 
2020/10/6, 60, 27, 23, , 2, 2, 
2020/10/7, 39, 21, 16, , 2, 2, 
2020/10/8, 26, 21, 14, , 2, 2, 
2020/10/9, 38, 23, 12, , 2, 3, 
2020/10/10, 41, 23, 16, , 2, 3, 
2020/10/11, 31, 18, 16, , 2, 3, 
2020/10/12, 33, 24, 25, , 2, 3, 
2020/10/13, 44, 31, 21, , 2, 3, 
2020/10/14, 60, 29, 28, , 2, 3, 
2020/10/15, 51, 30, 21, , 2, 3, 
2020/10/16, 53, 33, 18, , 2, 4, 
2020/10/17, 74, 31, 17, , 2, 3, 
2020/10/18, 53, 25, 38, , 2, , 
2020/10/19, 50, 27, 12, , 2, 4, 
2020/10/20, 59, 36, 30, , 2, 4, 
2020/10/21, 74, 29, 16, , 2, 3, 
2020/10/22, 32, 24, 19, , 2, 3, 
2020/10/23, 48, 31, 15, , 2, 4, 
2020/10/24, 57, 26, 13, , 2, 3, 
2020/10/25, 34, 24, 10, , 2, 3, 
2020/10/26, 44, 27, 17, , 4, 2, 
2020/10/27, 46, 30, 3, , 6, 2, 
2020/10/28, 56, 29, 12, , 1, 2, 
2020/10/29, 48, 27, 13, , 1, 2, 
2020/10/30, 46, 27, 24, , 1, 2, 
2020/10/31, 46, 28, 21, , 1, 3, 
2020/11/1, 47, 24, 19, , 2, 2, 
2020/11/2, 39, 25, 13, , 2, 4, 
2020/11/3, 50, 25, 5, , 1, 3, 
2020/11/4, 36, 27, 43, , 1, 4, 
2020/11/5, 56, 27, 18, , 2, 3, 
2020/11/6, 43, 23, 7, , 1, 3, 
2020/11/7, 43, 26, 14, , 1, 4, 
2020/11/8, 49, 27, 17, , 1, 4, 
2020/11/9, 50, 29, 14, , 1, 3, 
2020/11/10, 52, 38, 19, , 2, 5, 
2020/11/11, 60, 26, 23, , 1, 2, 
2020/11/12, 34, 26, 23, , 1, 3, 
2020/11/13, 48, 27, 19, , 1, 4, 
2020/11/14, 44, 26, 15, , 1, 3, 
2020/11/15, 41, 21, 18, , 1, , 
2020/11/16, 46, 24, 12, , 1, 4, 
2020/11/17, 42, 30, 28, , 2, 3, 
2020/11/18, 56, 30, 16, , 2, 3, 
2020/11/19, 53, 25, 15, , 1, 4, 
2020/11/20, 47, 27, 2, , 1, 5, 
2020/11/21, 61, 20, 10, , 2, 5, 
2020/11/22, 21, 20, 6, , 1, 4, 
2020/11/23, 32, 24, 6, , 1, 5, 
2020/11/24, 47, 26, 12, , 1, 4, 
2020/11/25, 39, 24, 5, , 1, 5, 
2020/11/26, 38, 25, 16, , 1, 4, 
2020/11/27, 33, 26, 10, , 1, 4, 
2020/11/28, 38, 25, 23, , 1, 4, 
2020/11/29, 38, 26, 13, , 1, 4, 
2020/11/30, 43, 31, 17, , 2, 3, 
2020/12/1, 48, 29, 17, , 2, 4, 
2020/12/2, 50, 27, 19, , 1, 4, 
2020/12/3, 45, 23, 13, , 1, 4, 
2020/12/4, 26, 22, 22, , 1, , 
2020/12/5, 39, 28, 25, , 1, , 
2020/12/6, 45, 29, 23, , 2, 4, 
2020/12/7, 48, 29, 23, , 2, 4, 
2020/12/8, 43, 23, 20, , 2, 4, 
2020/12/9, 35, 26, 18, , 2, 4, 
2020/12/10, 46, 25, 22, , 2, 4, 
2020/12/11, 36, 26, 16, , 2, 4, 
2020/12/12, 43, 22, 26, , 2, 4, 
2020/12/13, 34, 27, 12, , 2, 4, 
2020/12/14, 38, 21, 9, , 2, 3, 
2020/12/15, 28, 22, 3, , 2, 4, 
2020/12/16, 34, 25, 7, , 2, 4, 
2020/12/17, 41, 25, 3, , 2, 3, 
2020/12/18, 33, 22, 9, , 2, 3, 
2020/12/19, 25, 22, 12, , 2, 3, 
2020/12/20, 35, 24, 17, , 2, 4, 
2020/12/21, 38, 29, 20, , 2, 4, 
2020/12/22, 45, 32, 30, , 2, 5, 
2020/12/23, 50, 29, 15, , 2, 4, 
2020/12/24, 47, 32, 31, , 2, 4, 
2020/12/25, 62, 26, 15, , 2, 4, 
2020/12/26, 35, 23, 12, , 2, 3, 
2020/12/27, 35, 24, 9, , 2, 3, 
2020/12/28, 34, 27, 9, , 2, 3, 
2020/12/29, 36, 27, 12, , 2, 3, 
2020/12/30, 34, 27, 15, , 2, 3, 
2020/12/31, 47, 24, 16, , 2, 4, 
2021/1/1, 22, 17, 9, , , 4, 
2021/1/2, 19, 16, 3, , , , 
2021/1/3, 26, 18, 6, , 2, 3, 
2020/7/1, 33, 26, 15, , 2, 2, 
2020/7/2, 30, 22, 14, , 2, 3, 
2020/7/3, 27, 22, 17, , 2, 3, 
2020/7/4, 25, 23, 19, , 2, 3, 
2020/7/5, 28, 25, 15, , 2, 3, 
2020/7/6, 33, 25, 9, , 2, 3, 
2020/7/7, 31, 25, 9, , 2, 3, 
2020/7/8, 35, 24, 7, , 3, 3, 
2020/7/9, 22, 23, 15, , 2, 3, 
2020/7/10, 28, 24, 14, , 2, 4, 
2020/7/11, 35, 25, 18, , 2, 3, 
2020/7/12, 34, 22, 14, , 2, 3, 
2020/7/13, 28, 18, 15, , 2, 3, 
2020/7/14, 27, 19, 11, , 2, 3, 
2020/7/15, 32, 20, 10, , 2, 3, 
2020/7/16, 32, 23, 15, , 2, 4, 
2020/7/17, 37, 21, 7, , 2, 3, 
2020/7/18, 27, 24, 15, , 2, 4, 
2020/7/19, 39, 19, 11, , 2, 3, 
2020/7/20, 23, 19, 17, , 2, , 
2020/7/21, 32, 21, 5, , 2, 4, 
2020/7/22, 31, 24, 10, , 2, 3, 
2020/7/23, 38, 23, 8, , 2, 3, 
2020/7/24, 35, 21, 7, , 2, 3, 
2020/7/25, 28, 23, 11, , 2, 3, 
2020/7/26, 39, 30, 8, , 2, 4, 
2020/7/27, 50, 27, 11, , 2, 4, 
2020/7/28, 41, 28, 10, , 2, 4, 
2020/7/29, 59, 36, 14, , 3, 5, 
2020/7/30, 67, 32, 18, , 2, 3, 
2020/7/31, 53, 32, 20, , 3, 4, 
2020/8/1, 61, 35, 23, , 3, 4, 
2020/8/2, 69, 32, 23, , 3, , 
2020/8/3, 53, 26, 9, , 4, 3, 
2020/8/4, 28, 20, 12, , 5, , 
2020/8/5, 32, 23, 13, , 3, 4, 
2020/8/6, 37, 24, 16, , 3, , 
2020/8/7, 47, 26, 17, , 3, 3, 
2020/8/8, 47, 28, 20, , 3, 3, 
2020/8/9, 56, 33, 17, , 3, 3, 
2020/8/10, 62, 35, 20, , 2, 3, 
2020/8/11, 67, 34, 12, , 1, 4, 
2020/8/12, 54, 30, 14, , 1, 4, 
2020/8/13, 48, 22, 5, , 1, 3, 
2020/8/14, 44, 28, 14, , 1, 4, 
2020/8/15, 53, 27, 15, , 1, 3, 
2020/8/16, 44, 23, 9, , 1, 3, 
2020/8/17, 39, 23, 7, , 1, 3, 
2020/8/18, 38, 28, 9, , 1, 3, 
2020/8/19, 47, 30, 9, , 1, 1, 
2020/8/20, 47, 27, 19, , 1, 1, 
2020/8/21, 45, 28, 15, , 1, 3, 
2020/8/22, 44, 29, 4, , 1, 4, 
2020/8/23, 49, 26, 16, , 1, 4, 
2020/8/24, 41, 25, 8, , 1, 3, 
2020/8/25, 35, 22, 14, , 1, 2, 
2020/8/26, 32, 23, 16, , 1, 2, 
2020/8/27, 39, 29, 17, , 1, 3, 
2020/8/28, 54, 33, 11, , 1, 4, 
2020/8/29, 49, 30, 14, , 1, 3, 
2020/8/30, 41, 24, 15, , 1, 3, 
2020/8/31, 40, 29, 12, , 1, , 
2020/9/1, 44, 28, 12, , 1, 3, 
2020/9/2, 44, 27, 7, , 1, 4, 
2020/9/3, 50, 23, 10, , 1, 3, 
2020/9/4, 33, 26, 4, , 1, 4, 
2020/9/5, 47, 22, 12, , 1, 3, 
2020/9/6, 39, 26, 16, , 1, 4, 
2020/9/7, 47, 28, 12, , 1, 2, 
2020/9/8, 42, 24, 11, , 1, 3, 
2020/9/9, 40, 27, 20, , 1, 5, 
2020/9/10, 45, 22, 13, , 3, 3, 
2020/9/11, 35, 22, 6, , 1, 3, 
2020/9/12, 39, 27, 6, , 1, 4, 
2020/9/13, 52, 28, 6, , 3, 4, 
2020/9/14, 51, 29, 21, , 4, 4, 
2020/9/15, 56, 27, 14, , 5, 3, 
2020/9/16, 42, 26, 36, , 3, 3, 
2020/9/17, 48, 27, 29, , 1, 3, 
2020/9/18, 49, 28, 30, , 1, 3, 
2020/9/19, 37, 25, 30, , 3, 3, 
2020/9/20, 50, 23, 17, , 1, 3, 
2020/9/21, 37, 22, 23, , 2, 3, 
2020/9/22, 41, 32, 24, , 2, 3, 
2020/9/23, 50, 25, 27, , 1, 2, 
2020/9/24, 37, 28, 29, , 1, 2, 
2020/9/25, 49, 25, 13, , 2, 2, 
2020/9/26, 31, 21, 16, , 2, 3, 
2020/9/27, 39, 25, 15, , 1, 3, 
2020/9/28, 43, 25, 7, , 1, 3, 
2020/9/29, 35, 25, 16, , 2, 2, 
2020/9/30, 39, 25, 13, , 2, 3, 
2020/4/1, 54, 21, 20, , 2, 4, 
2020/4/2, 50, 20, 13, , 2, 5, 
2020/4/3, 40, 20, 13, , 2, 4, 
2020/4/4, 50, 23, 16, , 2, 4, 
2020/4/5, 49, 23, 13, , 2, 4, 
2020/4/6, 55, 17, 25, , 2, 3, 
2020/4/7, 34, 17, 21, , 2, 3, 
2020/4/8, 47, 19, 25, , 2, 3, 
2020/4/9, 50, 21, 30, , 2, , 
2020/4/10, 51, 21, 25, , 2, 3, 
2020/4/11, 57, 19, 20, , 2, 3, 
2020/4/12, 44, 19, 18, , 2, 3, 
2020/4/13, 52, 22, 27, , 2, 3, 
2020/4/14, 58, 24, 26, , 2, 3, 
2020/4/15, 55, 25, 23, , 2, 3, 
2020/4/16, 54, 25, 26, , 2, 3, 
2020/4/17, 50, 24, 27, , 2, 3, 
2020/4/18, 44, 21, 24, , 2, 3, 
2020/4/19, 46, 17, 20, , 2, 3, 
2020/4/20, 35, 21, 15, , 2, 3, 
2020/4/21, 43, 19, 13, , 2, 3, 
2020/4/22, 37, 18, 11, , 2, 4, 
2020/4/23, 41, 27, 16, , 2, 4, 
2020/4/24, 46, 25, 15, , 2, 4, 
2020/4/25, 39, 29, 22, , 2, 4, 
2020/4/26, 46, 23, 13, , 2, 4, 
2020/4/27, 31, 23, 24, , 2, 4, 
2020/4/28, 32, 21, 27, , 2, 3, 
2020/4/29, 36, 26, 18, , 3, 4, 
2020/4/30, 41, 23, 15, , 3, 4, 
2020/5/1, 33, 23, 21, , 4, 5, 
2020/5/2, 38, 21, 21, , 3, 5, 
2020/5/3, 31, 23, 11, , 4, 4, 
2020/5/4, 38, 34, 34, , 1, 4, 
2020/5/5, 49, 30, 19, , 1, 3, 
2020/5/6, 44, 26, 30, , 2, 3, 
2020/5/7, 46, 32, 17, , 2, 3, 
2020/5/8, 43, 20, 19, , 3, 2, 
2020/5/9, 26, 19, 12, , 2, 3, 
2020/5/10, 23, 19, 12, , 1, 3, 
2020/5/11, 22, 20, 19, , 1, , 
2020/5/12, 26, 23, 19, , 2, 3, 
2020/5/13, 31, 29, 29, , 3, 3, 
2020/5/14, 49, 34, 19, , 2, 3, 
2020/5/15, 47, 24, 12, , 2, 3, 
2020/5/16, 30, 21, 12, , 3, , 
2020/5/17, 29, 21, 22, , 4, 3, 
2020/5/18, 36, 29, 23, , 3, 3, 
2020/5/19, 53, 28, 10, , 3, 3, 
2020/5/20, 47, 32, 37, , 5, 4, 
2020/5/21, 53, 37, 20, , 2, 5, 
2020/5/22, 53, 28, 18, , 2, 4, 
2020/5/23, 48, 33, 24, , 4, 5, 
2020/5/24, 52, 31, 19, , 2, 4, 
2020/5/25, 49, 35, 29, , 2, 4, 
2020/5/26, 63, 31, 16, , 2, 3, 
2020/5/27, 36, 31, 14, , 2, 3, 
2020/5/28, 44, 25, 12, , 2, 3, 
2020/5/29, 31, 30, 14, , 2, 4, 
2020/5/30, 48, 35, 11, , 2, 5, 
2020/5/31, 56, 31, 8, , 2, 4, 
2020/6/1, 43, 25, 18, , 2, 4, 
2020/6/2, 36, 27, 10, , 3, 4, 
2020/6/3, 37, 20, 12, , 3, 3, 
2020/6/4, 20, 18, 11, , 2, 3, 
2020/6/5, 24, 22, 9, , 1, 4, 
2020/6/6, 41, 36, 15, , 1, 4, 
2020/6/7, 54, 30, 30, , 1, 4, 
2020/6/8, 47, 29, 16, , 2, 3, 
2020/6/9, 39, 26, 19, , 2, 3, 
2020/6/10, 31, 25, 18, , 3, 4, 
2020/6/11, 34, 26, 17, , 1, 3, 
2020/6/12, 38, 26, 9, , 1, 4, 
2020/6/13, 34, 24, 17, , 1, 5, 
2020/6/14, 48, 24, 13, , 1, 3, 
2020/6/15, 36, 18, 7, , 2, 4, 
2020/6/16, 45, 17, 9, , 1, 3, 
2020/6/17, 31, 20, 14, , 1, 3, 
2020/6/18, 43, 19, 14, , 1, 3, 
2020/6/19, 30, 21, 7, , 2, , 
2020/6/20, 27, 21, 8, , 2, 3, 
2020/6/21, 23, 19, 10, , 2, 3, 
2020/6/22, 36, 22, 8, , 2, 3, 
2020/6/23, 23, 19, 8, , 2, 2, 
2020/6/24, 22, 19, 14, , 2, 3, 
2020/6/25, 31, 26, 16, , 2, 2, 
2020/6/26, 37, 28, 17, , 2, 2, 
2020/6/27, 40, 27, 12, , 2, 2, 
2020/6/28, 32, 27, 16, , 2, 2, 
2020/6/29, 38, 29, 18, , 2, 2, 
2020/6/30, 38, 26, 12, , 2, 2, 
2020/1/1, 36, 23, 18, , 1, 3, 
2020/1/2, 41, 26, 18, , 1, 3, 
2020/1/3, 44, 25, 17, , 1, 3, 
2020/1/4, 44, 26, 20, , 1, 3, 
2020/1/5, 41, 24, 18, , 1, 3, 
2020/1/6, 36, 15, 15, , 1, 3, 
2020/1/7, 28, 15, 15, , 1, 3, 
2020/1/8, 37, 22, 16, , 1, , 
2020/1/9, 46, 24, 13, , 1, 4, 
2020/1/10, 49, 24, 17, , 1, 4, 
2020/1/11, 50, 24, 29, , 1, 4, 
2020/1/12, 59, 25, 22, , 1, 4, 
2020/1/13, 53, 24, 19, , 1, 3, 
2020/1/14, 45, 25, 20, , 1, 3, 
2020/1/15, 47, 28, 18, , 1, 4, 
2020/1/16, 75, 39, 16, , 2, 4, 
2020/1/17, 87, 27, 14, , 2, 4, 
2020/1/18, 53, 20, 18, , 2, 3, 
2020/1/19, 40, 25, 15, , 2, 3, 
2020/1/20, 55, 22, 10, , 2, 3, 
2020/1/21, 44, 25, 17, , 2, 3, 
2020/1/22, 45, 23, 18, , 2, 4, 
2020/1/23, 44, 21, 21, , 2, , 
2020/1/24, 38, 22, 25, , 2, 4, 
2020/1/25, 42, 21, 30, , 2, 4, 
2020/1/26, 43, 21, 23, , 2, 3, 
2020/1/27, 44, 20, 26, , 2, 3, 
2020/1/28, 48, 20, 15, , 2, 3, 
2020/1/29, 37, 12, 20, , 2, 3, 
2020/1/30, 32, 18, 25, , 2, 3, 
2020/1/31, 50, 24, 25, , 2, 4, 
2020/2/1, 45, 31, 25, , 2, 4, 
2020/2/2, 60, 30, 26, , 2, , 
2020/2/3, 56, 30, 28, , 2, 4, 
2020/2/4, 61, 27, 23, , 2, , 
2020/2/5, 49, 24, 24, , , 3, 
2020/2/6, 43, 25, 23, , , 4, 
2020/2/7, 52, 28, 22, , , 3, 
2020/2/8, 54, 24, 14, , , 3, 
2020/2/9, 42, 13, 22, , , 3, 
2020/2/10, 23, 16, 8, , , 3, 
2020/2/11, 40, 16, 15, , , 3, 
2020/2/12, 39, 26, 16, , 2, 3, 
2020/2/13, 52, 30, 17, , 2, 3, 
2020/2/14, 55, 25, 31, , , 4, 
2020/2/15, 50, 24, 36, , , 5, 
2020/2/16, 58, 22, 20, , , 4, 
2020/2/17, 42, 16, 14, , , , 
2020/2/18, 32, 24, 20, , 2, 4, 
2020/2/19, 47, 25, 21, , 2, 4, 
2020/2/20, 43, 23, 17, , 2, 4, 
2020/2/21, 43, 26, 22, , , 4, 
2020/2/22, 44, 27, 22, , , , 
2020/2/23, 45, 25, 17, , 2, 3, 
2020/2/24, 45, 30, 20, , 2, 3, 
2020/2/25, 52, 28, 19, , 2, 3, 
2020/2/26, 45, 23, 17, , 2, 3, 
2020/2/27, 40, 23, 19, , , 4, 
2020/2/28, 52, 27, 24, , , 3, 
2020/2/29, 49, 23, 21, , , , 
2020/3/1, 44, 18, 21, , , , 
2020/3/2, 33, 18, 16, , 2, 3, 
2020/3/3, 47, 25, 21, , 2, 3, 
2020/3/4, 49, 24, 14, , 2, 3, 
2020/3/5, 56, 25, 26, , 2, 4, 
2020/3/6, 56, 17, 18, , 2, 4, 
2020/3/7, 35, 19, 31, , 2, 4, 
2020/3/8, 47, 29, 40, , 3, 5, 
2020/3/9, 69, 33, 37, , 4, 4, 
2020/3/10, 62, 35, 36, , 3, 5, 
2020/3/11, 74, 33, 25, , 2, 5, 
2020/3/12, 64, 26, 24, , 1, 4, 
2020/3/13, 46, 24, 24, , 1, 4, 
2020/3/14, 46, 27, 21, , 1, 4, 
2020/3/15, 48, 24, 17, , 1, 3, 
2020/3/16, 40, 29, 21, , 1, 3, 
2020/3/17, 53, 29, 18, , 1, 3, 
2020/3/18, 53, 26, 25, , 1, , 
2020/3/19, 51, 28, 25, , 1, 3, 
2020/3/20, 55, 25, 20, , 1, 3, 
2020/3/21, 49, 22, 17, , 1, 4, 
2020/3/22, 45, 20, 9, , 1, 4, 
2020/3/23, 43, 19, 16, , 1, 4, 
2020/3/24, 44, 21, 15, , 1, 4, 
2020/3/25, 55, 24, 17, , 1, 3, 
2020/3/26, 52, 21, 15, , 1, 4, 
2020/3/27, 40, 22, 17, , 2, 4, 
2020/3/28, 53, 23, 14, , 2, 4, 
2020/3/29, 57, , , , , , 
2019/10/1, 69, 32, 13, , 3, 5, 
2019/10/2, 68, 31, 15, , 4, 4, 
2019/10/3, 61, 23, 13, , 5, 3, 
2019/10/4, 41, 17, 19, , 3, 2, 
2019/10/5, 42, 22, 20, , 3, 3, 
2019/10/6, 52, 27, 8, , 3, 4, 
2019/10/7, 54, 22, 12, , 3, 4, 
2019/10/8, 58, 29, 11, , 5, 5, 
2019/10/9, 59, 30, 34, , 2, 5, 
2019/10/10, 80, 36, 14, , 3, 5, 
2019/10/11, 63, 23, 12, , 3, 3, 
2019/10/12, 55, 32, 14, , 3, 5, 
2019/10/13, 65, 27, 17, , 4, 3, 
2019/10/14, 62, 32, 16, , 3, 5, 
2019/10/15, 62, 29, 22, , 3, 3, 
2019/10/16, 50, 23, 7, , 2, 4, 
2019/10/17, 58, 31, 13, , 3, 5, 
2019/10/18, 64, 33, 21, , 3, 5, 
2019/10/19, 73, 36, 16, , 3, 4, 
2019/10/20, 63, 22, 7, , 3, 4, 
2019/10/21, 47, 30, 4, , 4, 6, 
2019/10/22, 48, 21, 14, , 5, 6, 
2019/10/23, 57, 36, 13, , 4, 7, 
2019/10/24, 75, 33, 19, , 3, 5, 
2019/10/25, 60, 23, 12, , 3, 4, 
2019/10/26, 51, 22, 27, , 3, 5, 
2019/10/27, 53, 21, 13, , 4, 3, 
2019/10/28, 37, 20, 38, , 5, 5, 
2019/10/29, 71, 33, 24, , 7, 5, 
2019/10/30, 74, 38, 18, , 3, 8, 
2019/10/31, 91, 39, 23, , 4, 6, 
2019/11/1, 54, 32, 4, , 4, 6, 
2019/11/2, 91, 34, 29, , 8, 3, 
2019/11/3, 61, 27, 5, , 16, 5, 
2019/11/4, 83, 45, 16, , 7, 6, 
2019/11/5, 89, 41, 22, , 4, 4, 
2019/11/6, 86, 44, 29, , 2, 5, 
2019/11/7, 101, 35, 21, , 2, 2, 
2019/11/8, 43, 25, 29, , 3, 3, 
2019/11/9, 78, 39, 27, , 7, 3, 
2019/11/10, 65, 33, 16, , 8, 4, 
2019/11/11, 81, 40, 19, , 3, 4, 
2019/11/12, 93, 52, 42, , 2, 8, 
2019/11/13, 123, 47, 20, , 2, 4, 
2019/11/14, 65, 29, 18, , 1, 4, 
2019/11/15, 45, 20, 24, , , 3, 
2019/11/16, 49, 28, 29, , 1, 4, 
2019/11/17, 58, 25, 26, , 1, 3, 
2019/11/18, 53, 23, 14, , 1, 4, 
2019/11/19, 44, 22, 8, , , 4, 
2019/11/20, 46, 18, 11, , , 4, 
2019/11/21, 37, 15, 16, , , 3, 
2019/11/22, 30, 15, 16, , , 4, 
2019/11/23, 28, 13, 22, , , 4, 
2019/11/24, 32, 17, 24, , 1, 5, 
2019/11/25, 44, 15, 15, , 1, 3, 
2019/11/26, 26, 15, 13, , , 9, 
2019/11/27, 41, 21, 11, , 1, 3, 
2019/11/28, 37, 20, 11, , 1, 4, 
2019/11/29, 27, 16, 14, , 1, 4, 
2019/11/30, 33, 17, 28, , 1, 5, 
2019/12/1, 34, 15, 14, , 1, 4, 
2019/12/2, 24, 19, 16, , 1, 3, 
2019/12/3, 42, 33, 21, , 1, 4, 
2019/12/4, 55, 35, 22, , 1, 4, 
2019/12/5, 56, 32, 28, , 1, 4, 
2019/12/6, 56, 29, 34, , 1, 3, 
2019/12/7, 56, 26, 26, , 1, 3, 
2019/12/8, 42, 15, 19, , 1, 3, 
2019/12/9, 21, 17, 16, , 1, 4, 
2019/12/10, 52, 19, 10, , 1, 3, 
2019/12/11, 28, 15, 22, , 1, 3, 
2019/12/12, 43, 26, 18, , 1, 4, 
2019/12/13, 50, 13, 9, , 1, 4, 
2019/12/14, 25, 12, 7, , 1, 4, 
2019/12/15, 23, 11, 15, , 1, 3, 
2019/12/16, 25, 15, 7, , 1, 4, 
2019/12/17, 40, 20, 20, , 1, 5, 
2019/12/18, 44, 19, 16, , 1, 5, 
2019/12/19, 32, 17, 12, , 1, 4, 
2019/12/20, 46, 21, 11, , 1, 4, 
2019/12/21, 37, 15, 14, , 1, , 
2019/12/22, 33, 17, 15, , 1, 4, 
2019/12/23, 45, 20, 12, , , 4, 
2019/12/24, 41, 20, 17, , 4, , 
2019/12/25, 46, 21, 17, , 26, , 
2019/12/26, 45, 21, 16, , 8, , 
2019/12/27, 34, 23, 20, , 2, 3, 
2019/12/28, 51, 26, 22, , 2, 3, 
2019/12/29, 48, , , , , , 
2019/7/1, 52, 28, 20, , 6, 3, 
2019/7/2, 59, 32, 16, , 5, 4, 
2019/7/3, 65, 35, 18, , 6, 4, 
2019/7/4, 68, 25, 14, , 5, 3, 
2019/7/5, 44, 18, 14, , 4, 21, 
2019/7/6, 34, 18, 13, , 5, 4, 
2019/7/7, 44, 18, 9, , 3, 4, 
2019/7/8, 35, 17, 11, , 4, 5, 
2019/7/9, 46, 22, 21, , 5, 3, 
2019/7/10, 50, 23, 19, , 4, , 
2019/7/11, 47, 23, 13, , 6, , 
2019/7/12, 42, 20, 16, , 3, 5, 
2019/7/13, 43, 20, 21, , 5, 3, 
2019/7/14, 48, 25, 20, , 5, 3, 
2019/7/15, 52, 24, 18, , 3, 25, 
2019/7/16, 57, 29, 24, , 2, 3, 
2019/7/17, 62, 30, 24, , 2, 3, 
2019/7/18, 54, 27, 18, , 1, 27, 
2019/7/19, 50, 25, 19, , 1, 3, 
2019/7/20, 53, 25, 17, , 4, 4, 
2019/7/21, 56, 18, 15, , 4, 4, 
2019/7/22, 39, 18, 7, , 2, 4, 
2019/7/23, 40, 24, 12, , 2, 6, 
2019/7/24, 51, 24, 19, , 2, 3, 
2019/7/25, 49, 24, 21, , 2, 4, 
2019/7/26, 50, 25, 20, , 2, , 
2019/7/27, 50, 25, 17, , 2, 4, 
2019/7/28, 49, 22, 20, , 2, , 
2019/7/29, 55, 29, 22, , 3, 4, 
2019/7/30, 67, 34, 22, , 2, 4, 
2019/7/31, 66, 32, 23, , 2, 4, 
2019/8/1, 62, 32, 22, , 1, 4, 
2019/8/2, 62, 30, 18, , 3, 5, 
2019/8/3, 55, 29, 18, , 2, 3, 
2019/8/4, 57, 31, 22, , 2, 3, 
2019/8/5, 66, 41, 23, , 1, 4, 
2019/8/6, 74, 40, 26, , 2, 3, 
2019/8/7, 73, 41, 28, , 3, 4, 
2019/8/8, 73, 38, 29, , 2, 36, 
2019/8/9, 75, 37, 24, , 1, , 
2019/8/10, 66, 35, 24, , 3, 4, 
2019/8/11, 65, 33, 24, , 2, 9, 
2019/8/12, 62, 34, 20, , 2, 4, 
