date, pm25, pm10, o3, no2, so2, co, psi
2018/9/15, 74, 43, 28, , 24, 5, 
2018/9/16, 70, 40, 26, , 21, 4, 
2018/9/17, 59, 32, 17, , 12, 4, 
2018/9/18, 65, 39, 19, , 11, 6, 
2018/9/19, 67, 37, 28, , 13, 6, 
2018/9/20, 63, 26, 20, , 12, 5, 
2018/9/21, 39, 24, 17, , 13, 5, 
2018/9/22, 41, 31, 25, , 15, 7, 
2018/9/23, 63, 36, 31, , 29, 5, 
2018/9/24, 70, 39, 28, , 24, 5, 
2018/9/25, 64, 37, 22, , 17, 5, 
2018/9/26, 61, 40, 22, , 14, 6, 
2018/9/27, 68, 40, 26, , 20, 4, 
2018/9/28, 71, 43, 35, , 19, 17, 
2018/9/29, 73, 40, 27, , 15, 45, 
2018/9/30, 63, 35, 22, , 6, 6, 
2018/4/1, 51, 39, 29, , 7, 8, 
2018/4/2, 65, 34, 31, , 7, 5, 
2018/4/3, 59, 34, 55, , 13, 4, 
2018/4/4, 60, 31, 33, , 4, 5, 
2018/4/5, 58, 28, 28, , 6, 5, 
2018/4/6, 54, 27, 26, , 6, 5, 
2018/4/7, 48, 33, 22, , 5, 4, 
2018/4/8, 47, 24, 25, , 2, 4, 
2018/4/9, 46, 25, 19, , 3, 5, 
2018/4/10, 51, 24, 22, , 5, 5, 
2018/4/11, 45, 23, 28, , 5, 5, 
2018/4/12, 45, 22, 18, , 10, 5, 
2018/4/13, 36, 19, 16, , 3, 5, 
2018/4/14, 42, 22, 15, , 5, 7, 
2018/4/15, 46, 19, 10, , 2, 7, 
2018/4/16, 33, 18, 28, , 3, 5, 
2018/4/17, 32, 23, 32, , 3, 6, 
2018/4/18, 43, 18, 28, , 2, 4, 
2018/4/19, 37, 23, 20, , 3, 5, 
2018/4/20, 43, 20, 18, , 3, 5, 
2018/4/21, 39, 30, 16, , 2, 8, 
2018/4/22, 64, 29, 25, , 3, 6, 
2018/4/23, 49, 21, 41, , 5, 5, 
2018/4/24, 44, 23, 32, , 6, 4, 
2018/4/25, 43, 29, 38, , 6, 5, 
2018/4/26, 62, 27, 12, , 14, 6, 
2018/4/27, 50, 24, 36, , 17, 6, 
2018/4/28, 47, 32, 30, , 22, 8, 
2018/4/29, 56, 21, 18, , 21, 4, 
2018/4/30, 41, 27, 10, , 13, 6, 
2018/5/1, 46, 24, 38, , 11, 6, 
2018/5/2, 55, 37, 36, , 17, 9, 
2018/5/3, 73, 38, 36, , 24, 7, 
2018/5/4, 66, 25, 18, , 21, 4, 
2018/5/5, 48, 32, 22, , 14, 7, 
2018/5/6, 63, 28, 24, , 28, 5, 
2018/5/7, 57, 27, 26, , 34, 4, 
2018/5/8, 51, 20, 24, , 17, 3, 
2018/5/9, 32, 16, 15, , 12, 3, 
2018/5/10, 33, 18, 19, , 14, 4, 
2018/5/11, 34, 19, 18, , 16, 4, 
2018/5/12, 37, 17, 22, , 19, 5, 
2018/5/13, 40, 17, 23, , 7, 4, 
2018/5/14, 41, 18, 14, , 16, 5, 
2018/5/15, 37, 18, 18, , 15, 4, 
2018/5/16, 31, 23, 20, , 9, 7, 
2018/5/17, 63, 33, 17, , 10, 6, 
2018/5/18, 57, 22, 19, , 6, 5, 
2018/5/19, 39, 28, 15, , 7, 7, 
2018/5/20, 63, 30, 20, , 12, 5, 
2018/5/21, 62, 35, 17, , 11, 7, 
2018/5/22, 63, 25, 13, , 6, 6, 
2018/5/23, 46, 18, 35, , 5, 4, 
2018/5/24, 37, 22, 29, , 11, 4, 
2018/5/25, 36, 24, 15, , 13, 5, 
2018/5/26, 42, 17, 26, , 7, 3, 
2018/5/27, 25, 16, 11, , 7, 4, 
2018/5/28, 38, 20, 26, , 14, 4, 
2018/5/29, 45, 24, 11, , 16, 4, 
2018/5/30, 45, 25, 9, , 16, 6, 
2018/5/31, 53, 22, 15, , 21, 4, 
2018/6/1, 36, 23, 31, , 4, 4, 
2018/6/2, 60, 42, 34, , 6, 6, 
2018/6/3, 98, 33, 15, , 13, 4, 
2018/6/4, 52, 24, 17, , 45, 4, 
2018/6/5, 47, 25, 21, , 46, 4, 
2018/6/6, 57, 27, 23, , 54, 4, 
2018/6/7, 55, 27, 13, , 37, 4, 
2018/6/8, 46, 24, 17, , 28, 5, 
2018/6/9, 64, 30, 13, , 45, 5, 
2018/6/10, 62, 25, 22, , 52, 6, 
2018/6/11, 49, 25, 14, , 54, 5, 
2018/6/12, 51, 21, 4, , 55, 4, 
2018/6/13, 38, 20, 5, , 48, 6, 
2018/6/14, 39, 17, 7, , 51, 4, 
2018/6/15, 38, 20, 14, , 48, 5, 
2018/6/16, 49, 20, 17, , 54, 4, 
2018/6/17, 43, 19, 4, , 54, 4, 
2018/6/18, 42, 18, 9, , 56, 4, 
2018/6/19, 32, 20, 4, , 52, 4, 
2018/6/20, 42, 26, 8, , 32, 7, 
2018/6/21, 58, 28, 8, , 31, 6, 
2018/6/22, 49, 17, 7, , 40, 3, 
2018/6/23, 29, 14, 11, , 9, 8, 
2018/6/24, 32, 29, 6, , 16, 3, 
2018/6/25, 34, 20, 4, , 23, 4, 
2018/6/26, 52, 19, 5, , 35, 4, 
2018/6/27, 33, 15, 6, , 28, 4, 
2018/6/28, 35, 14, 2, , 29, 4, 
2018/6/29, 30, 14, 7, , 40, 3, 
2018/6/30, 29, 14, 3, , 52, 10, 
2018/1/1, 17, 10, 6, 4, 2, 3, 
2018/1/2, 24, 17, 19, 6, 3, 4, 
2018/1/3, 35, 18, 17, 4, 4, 4, 
2018/1/4, 33, 15, 17, 3, 3, 4, 
2018/1/5, 31, 24, 27, 12, 7, 6, 
2018/1/6, 70, 29, 31, 6, 14, 3, 
2018/1/7, 47, 21, 46, 9, 6, 4, 
2018/1/8, 46, 23, 27, 4, 7, 4, 
2018/1/9, 45, 19, 9, 4, 2, 4, 
2018/1/10, 33, 12, 13, 1, 1, 3, 
2018/1/11, 20, 9, 18, 1, 1, 4, 
2018/1/12, 14, 9, 22, 2, , 5, 
2018/1/13, 17, 11, 29, 1, , 5, 
2018/1/14, 18, 12, 22, 2, , 5, 
2018/1/15, 28, 18, 28, 3, 1, 4, 
2018/1/16, 38, 17, 29, 4, 1, 3, 
2018/1/17, 33, 19, 31, 3, 2, 3, 
2018/1/18, 35, 20, 29, 5, 1, 3, 
2018/1/19, 40, 19, 24, 6, 2, 4, 
2018/1/20, 34, 17, 21, 4, 3, 3, 
2018/1/21, 32, 14, 33, 4, 3, 3, 
2018/1/22, 29, 18, 16, 5, 1, 3, 
2018/1/23, 33, 16, 22, 4, 1, 3, 
2018/1/24, 31, 14, 17, 7, 1, 3, 
2018/1/25, 31, 18, 21, 6, 3, 4, 
2018/1/26, 36, 18, 23, 4, 2, 3, 
2018/1/27, 34, 17, 25, 6, 1, 4, 
2018/1/28, 36, 16, 18, 5, 2, 4, 
2018/1/29, 28, 19, 25, 7, 2, 4, 
2018/1/30, 56, 26, 24, 7, 3, 3, 
2018/1/31, 57, 22, 23, 3, 3, 5, 
2018/2/1, 35, 14, 13, 4, 1, 6, 
2018/2/2, 25, 16, 26, 3, 1, 6, 
2018/2/3, 36, 24, 33, 2, , 5, 
2018/2/4, 43, 27, 35, 2, , 4, 
2018/2/5, 48, 24, 36, 3, , 4, 
2018/2/6, 50, 25, 35, 4, , 4, 
2018/2/7, 53, 28, 35, 4, , 4, 
2018/2/8, 59, 31, 44, 4, 1, 4, 
2018/2/9, 72, 32, 41, 4, 1, 4, 
2018/2/10, 63, 29, 49, 3, , 4, 
2018/2/11, 66, 33, 38, 3, , 4, 
2018/2/12, 62, 29, 32, 3, 1, 4, 
2018/2/13, 45, 25, 27, 3, 1, 3, 
2018/2/14, 49, 29, 33, 6, 2, 4, 
2018/2/15, 65, 31, 41, 6, 9, 4, 
2018/2/16, 74, 29, 47, 5, 12, , 
2018/2/17, 57, 29, 42, 5, 15, 4, 
2018/2/18, 72, 28, 25, 4, 8, 3, 
2018/2/19, 48, 20, 29, 3, 1, , 
2018/2/20, 51, 23, 29, 3, 1, , 
2018/2/21, 52, 25, 31, 6, 3, , 
2018/2/22, 49, 22, 15, 7, 8, , 
2018/2/23, 39, 19, 12, 7, 4, 4, 
2018/2/24, 31, 16, 20, 5, 1, 3, 
2018/2/25, 29, 19, 24, 5, 1, , 
2018/2/26, 41, 20, 19, 5, 1, 3, 
2018/2/27, 50, 25, 21, 11, 2, 3, 
2018/2/28, 53, 27, 20, 10, 4, 4, 
2018/3/1, 41, 20, 31, 14, 4, 4, 
2018/3/2, 47, 19, 22, 12, 6, 3, 
2018/3/3, 41, 26, 31, 10, 8, 4, 
2018/3/4, 53, 22, 22, 6, 5, 3, 
2018/3/5, 33, 22, 45, 11, 5, 3, 
2018/3/6, 43, 24, 12, 7, 14, 3, 
2018/3/7, 41, 19, 14, 6, 3, 4, 
2018/3/8, 41, 23, 21, 4, 2, 3, 
2018/3/9, 46, 25, 19, 2, 1, , 
2018/3/10, 47, 30, 15, 2, 1, 4, 
2018/3/11, 49, 33, 18, 4, , 4, 
2018/3/12, 48, 31, 26, 4, , 3, 
2018/3/13, 57, 26, 32, 6, 4, 5, 
2018/3/14, 46, 25, 55, 15, 10, 6, 
2018/3/15, 60, 28, 34, 10, 21, 5, 
2018/3/16, 43, 23, 37, 8, 8, 2, 
2018/3/17, 45, 19, 30, 4, 6, 2, 
2018/3/18, 35, 18, 32, 9, 4, 4, 
2018/3/19, 43, 22, 28, 11, 12, 3, 
2018/3/20, 45, 27, 33, 9, 4, 4, 
2018/3/21, 63, 23, 21, 4, 2, 3, 
2018/3/22, 49, 24, 23, 5, 1, , 
2018/3/23, 45, 19, 20, 5, 1, , 
2018/3/24, 40, 28, 16, 5, 1, 4, 
2018/3/25, 53, 22, 15, 7, 1, 4, 
2018/3/26, 41, 18, 13, 6, 1, 4, 
2018/3/27, 33, 17, 28, 9, 2, 4, 
2018/3/28, 38, 22, 11, 16, 3, 7, 
2018/3/29, 55, , , , , , 
2017/10/1, 45, 22, 18, 5, 3, 5, 
2017/10/2, 42, 21, 6, 10, 5, 5, 
2017/10/3, 53, 24, 10, 9, 6, 5, 
2017/10/4, 36, 20, 14, 8, 10, 4, 
2017/10/5, 46, 30, 18, 12, 7, 7, 
2017/10/6, 73, 32, 36, 7, 8, 6, 
2017/10/7, 64, 22, 33, 4, 5, 3, 
2017/10/8, 45, 20, 23, 3, 4, 4, 
2017/10/9, 35, 13, 15, 4, 4, 3, 
2017/10/10, 28, 15, 16, 4, 10, 3, 
2017/10/11, 29, 14, 6, 6, 12, 3, 
2017/10/12, 29, 18, 23, 5, 9, 3, 
2017/10/13, 40, 17, 18, 4, 6, 3, 
2017/10/14, 41, 26, 27, 4, 7, 4, 
2017/10/15, 56, 26, 24, 6, 6, 4, 
2017/10/16, 53, 23, 24, 8, 8, 3, 
2017/10/17, 51, 28, 43, 5, 11, 5, 
2017/10/18, 67, 28, 36, 4, 6, 4, 
2017/10/19, 61, 35, 33, 7, 8, 4, 
2017/10/20, 83, 38, 34, 6, 5, 4, 
2017/10/21, 90, 38, 26, 5, 5, 4, 
2017/10/22, 74, 29, 22, 4, 4, 4, 
2017/10/23, 58, 35, 26, 8, 3, 5, 
2017/10/24, 85, 41, 34, 10, 3, 5, 
2017/10/25, 87, 33, 26, 7, 4, 5, 
2017/10/26, 62, 31, 31, 5, 4, 5, 
2017/10/27, 59, 24, 32, 4, 3, 4, 
2017/10/28, 53, 19, 25, 5, 2, 4, 
2017/10/29, 30, 17, 21, 5, 2, 4, 
2017/10/30, 31, 15, 19, 5, 4, 4, 
2017/10/31, 32, 28, 34, 7, 1, 7, 
2017/11/1, 65, 24, 13, 4, 2, 4, 
2017/11/2, 44, 20, 13, 5, 4, 4, 
2017/11/3, 41, 15, 16, 4, 4, 3, 
2017/11/4, 37, 16, 16, 5, 9, 3, 
2017/11/5, 35, 17, 9, 9, 13, 4, 
2017/11/6, 38, 21, 15, 7, 4, 5, 
2017/11/7, 43, 19, 17, 4, 2, 5, 
2017/11/8, 30, 15, 22, 4, 1, 4, 
2017/11/9, 35, 16, 16, 4, 1, 4, 
2017/11/10, 32, 15, 10, 7, 1, 5, 
2017/11/11, 34, 13, 19, 4, 4, 4, 
2017/11/12, 38, 15, 17, 6, 3, 4, 
2017/11/13, 43, 22, 12, 5, 4, 5, 
2017/11/14, 38, 15, 18, 4, 2, 4, 
2017/11/15, 45, 22, 32, 11, 3, 6, 
2017/11/16, 70, 21, 17, 6, 4, 3, 
2017/11/17, 45, 16, 23, 6, 6, 4, 
2017/11/18, 46, 15, 28, 4, 4, 3, 
2017/11/19, 41, 18, 16, 7, 5, 4, 
2017/11/20, 48, 21, 7, 10, 4, 5, 
2017/11/21, 51, 25, 35, 8, 3, 5, 
2017/11/22, 58, 20, 15, 4, 4, 4, 
2017/11/23, 31, 14, 19, 3, 1, 3, 
2017/11/24, 27, 15, 29, 3, 1, 4, 
2017/11/25, 32, 15, 10, 2, 2, 3, 
2017/11/26, 30, 14, 13, 2, 1, 4, 
2017/11/27, 21, 15, 31, 1, 1, 3, 
2017/11/28, 36, 20, 36, 2, 2, 3, 
2017/11/29, 31, 14, 47, 1, 2, 3, 
2017/11/30, 30, 18, 32, 4, 2, 4, 
2017/12/1, 36, 17, 40, 4, 2, 3, 
2017/12/2, 30, 17, 32, 2, 4, 3, 
2017/12/3, 29, 18, 24, 12, 6, 5, 
2017/12/4, 53, 29, 36, 13, 9, 6, 
2017/12/5, 69, 25, 36, 7, 16, 3, 
2017/12/6, 42, 18, 31, 5, 8, 3, 
2017/12/7, 34, 16, 28, 1, 2, 3, 
2017/12/8, 27, 13, 32, 2, 2, 3, 
2017/12/9, 32, 28, 43, 3, 2, 4, 
2017/12/10, 60, 28, 43, 4, 4, 4, 
2017/12/11, 55, 25, 26, 6, 3, 5, 
2017/12/12, 51, 24, 39, 6, 2, 5, 
2017/12/13, 53, 26, 44, 6, 2, 5, 
2017/12/14, 58, 26, 43, 7, 3, 5, 
2017/12/15, 57, 26, 39, 4, 3, 5, 
2017/12/16, 52, 22, 37, 2, 2, 4, 
2017/12/17, 42, 23, 52, 2, , 3, 
2017/12/18, 42, 25, 36, 2, 2, 4, 
2017/12/19, 42, 23, 39, 2, 2, 4, 
2017/12/20, 47, 26, 41, 2, 2, 4, 
2017/12/21, 50, 25, 43, 2, 2, 4, 
2017/12/22, 48, 18, 47, 2, 4, 4, 
2017/12/23, 34, 17, 29, 1, 3, 5, 
2017/12/24, 28, 19, 27, 1, 3, 3, 
2017/12/25, 40, 16, 20, 2, 3, 4, 
2017/12/26, 26, 14, 28, 3, 3, 4, 
2017/12/27, 31, 15, 16, 4, 3, 4, 
2017/12/28, 27, 18, 15, 1, 3, 3, 
2017/12/29, 36, 16, 13, 2, 2, 4, 
2017/12/30, 32, 14, 10, 1, 2, , 
2017/12/31, 20, 10, 15, 2, 2, 4, 
2017/7/1, 28, 18, 22, 7, 11, 3, 
2017/7/2, 45, 19, 12, 5, 8, 2, 
2017/7/3, 32, 15, 17, 5, 7, 3, 
2017/7/4, 32, 18, 7, 6, 11, 4, 
2017/7/5, 33, 18, 15, 5, 7, 4, 
2017/7/6, 39, 20, 20, 4, 9, 3, 
2017/7/7, 42, 20, 25, 3, 9, 3, 
2017/7/8, 47, 20, 20, 4, 11, 3, 
2017/7/9, 39, 18, 23, 6, 12, 3, 
2017/7/10, 33, 16, 20, 6, 9, 3, 
2017/7/11, 29, 14, 11, 5, 8, 3, 
2017/7/12, 28, 20, 22, 8, 16, 4, 
2017/7/13, 52, 25, 12, 9, 15, 4, 
2017/7/14, 59, 27, 24, 7, 9, 5, 
2017/7/15, 57, 25, 25, 3, 6, 3, 
2017/7/16, 42, 21, 35, 5, 17, 4, 
2017/7/17, 57, 30, 25, 6, 23, 4, 
2017/7/18, 62, 27, 23, 8, 24, 3, 
2017/7/19, 46, 21, 20, 8, 19, 3, 
2017/7/20, 42, 23, 25, 8, 18, 3, 
2017/7/21, 51, 23, 24, 6, 18, 3, 
2017/7/22, 44, 25, 23, 5, 18, , 
2017/7/23, 53, 25, 22, 5, 21, , 
2017/7/24, 50, 27, 27, 10, 14, 3, 
2017/7/25, 58, 33, 25, 10, 11, 4, 
2017/7/26, 65, 32, 29, 2, 14, 2, 
2017/7/27, 68, 31, 28, 2, 15, 3, 
2017/7/28, 64, 35, 20, 12, 14, 2, 
2017/7/29, 62, 22, 15, 4, 20, 2, 
2017/7/30, 30, 20, 13, 8, 18, 2, 
2017/7/31, 33, 24, 18, 10, 17, 3, 
2017/8/1, 36, 29, 29, 8, 13, 2, 
2017/8/2, 42, 30, 30, 3, 13, 1, 
2017/8/3, 48, 28, 33, 4, 17, 1, 
2017/8/4, 58, 27, 32, 4, 15, 2, 
2017/8/5, 60, 28, 26, 3, 12, , 
2017/8/6, 44, 23, 13, 4, 16, 2, 
2017/8/7, 43, 22, 9, 9, 10, 2, 
2017/8/8, 37, 15, 20, 3, 6, , 
2017/8/9, 27, 27, 16, 4, 12, 3, 
2017/8/10, 56, 21, 5, 3, 13, 2, 
2017/8/11, 33, 18, 8, 3, 6, 3, 
2017/8/12, 31, 14, 6, 15, 7, 2, 
2017/8/13, 25, 18, 20, 12, 6, 3, 
2017/8/14, 44, 19, 9, 6, 15, 2, 
2017/8/15, 27, 18, 21, 4, 5, 3, 
2017/8/16, 46, 27, 22, 6, 8, 2, 
2017/8/17, 52, 26, 19, 7, 3, 4, 
2017/8/18, 60, 27, 18, 4, 7, 2, 
2017/8/19, 46, 21, 20, 3, 9, 2, 
2017/8/20, 37, 19, 18, 3, 11, , 
2017/8/21, 39, 20, 17, 3, 10, 3, 
2017/8/22, 33, 23, 15, 4, 18, 2, 
2017/8/23, 54, 29, 14, 4, 16, 2, 
2017/8/24, 45, 25, 21, 6, 16, 2, 
2017/8/25, 41, 19, 23, 5, 17, 2, 
2017/8/26, 32, 17, 17, 4, 12, 2, 
2017/8/27, 31, 23, 9, 6, 12, 2, 
2017/8/28, 46, 29, 13, 6, 13, 4, 
2017/8/29, 55, 26, 30, 5, 13, 3, 
2017/8/30, 54, 30, 18, 4, 13, 4, 
2017/8/31, 51, 19, 30, 2, 12, 3, 
2017/9/1, 46, 31, 42, 3, 10, 3, 
2017/9/2, 72, 31, 24, 2, 7, 3, 
2017/9/3, 52, 24, 17, 3, 6, 3, 
2017/9/4, 50, 26, 18, 4, 17, 3, 
2017/9/5, 52, 24, 5, 4, 22, 4, 
2017/9/6, 65, , , , , , 
2017/9/11, 57, 32, 42, 5, 6, 4, 
2017/9/12, 88, 44, 30, 5, 13, 4, 
2017/9/13, 96, 34, 19, 5, 9, 4, 
2017/9/14, 60, 28, 14, 8, 7, 4, 
2017/9/15, 59, 22, 14, 7, 5, 3, 
2017/9/16, 38, 19, 19, 5, 10, 4, 
2017/9/17, 48, 19, 9, 6, 7, 4, 
2017/9/18, 37, 19, 11, 7, 3, 4, 
2017/9/19, 44, 17, 20, 6, 4, 3, 
2017/9/20, 32, 15, 8, 4, 8, 2, 
2017/9/21, 32, 19, 22, 9, 10, 4, 
2017/9/22, 50, 27, 21, 10, 9, 3, 
2017/9/23, 60, 23, 21, 5, 9, 3, 
2017/9/24, 57, 22, 24, 9, 14, 4, 
2017/9/25, 52, 33, 11, 10, 8, 7, 
2017/9/26, 75, 34, 14, 9, 5, 7, 
2017/9/27, 58, 31, 19, 12, 11, 5, 
2017/9/28, 77, 33, 13, 7, 8, 5, 
2017/9/29, 53, 16, 19, 4, 5, 3, 
2017/9/30, 30, 16, 9, 5, 5, 4, 
2017/4/1, 59, 21, 29, 7, 3, 4, 
2017/4/2, 38, 16, 26, 5, 3, 2, 
2017/4/3, 30, 15, 28, 7, 3, 2, 
2017/4/4, 30, 15, 29, 4, 2, 3, 
2017/4/5, 37, 17, 38, 8, 2, 2, 
2017/4/6, 36, 18, 28, 14, 2, 3, 
2017/4/7, 35, 19, 16, 15, 2, 3, 
2017/4/8, 38, 28, 51, 23, 5, 4, 
2017/4/9, 75, 30, 12, 16, 8, 4, 
2017/4/10, 52, 28, 25, 18, 9, 4, 
2017/4/11, 61, 29, 16, 14, 12, 3, 
2017/4/12, 64, 26, 14, 11, 22, 2, 
2017/4/13, 46, 24, 15, 11, 10, 4, 
2017/4/14, 53, 22, 21, 5, 4, 2, 
2017/4/15, 36, 18, 57, 7, 3, 3, 
2017/4/16, 49, 28, 37, 12, 7, 4, 
2017/4/17, 53, 23, 17, 13, 3, 5, 
2017/4/18, 45, 27, 23, 15, 2, 5, 
2017/4/19, 55, 35, 21, 16, 4, 5, 
2017/4/20, 65, 29, 15, 13, 5, 5, 
2017/4/21, 59, 17, 17, 7, 6, 3, 
2017/4/22, 31, 26, 15, 14, 4, 5, 
2017/4/23, 62, 30, 7, 17, 9, 6, 
2017/4/24, 68, 32, 12, 11, 9, 5, 
2017/4/25, 68, 32, 22, 6, 6, 5, 
2017/4/26, 53, 18, 22, 8, 4, 3, 
2017/4/27, 35, 19, 21, 9, 4, 3, 
2017/4/28, 31, 22, 18, 12, 5, 4, 
2017/4/29, 52, 40, 31, 11, 8, 7, 
2017/4/30, 80, 26, 28, 5, 14, 3, 
2017/5/1, 44, 29, 17, 18, 12, 6, 
2017/5/2, 65, 28, 21, 23, 11, 5, 
2017/5/3, 60, 31, 13, 17, 11, 4, 
2017/5/4, 57, 34, 21, 11, 7, 7, 
2017/5/5, 59, 22, 15, 7, 3, 4, 
2017/5/6, 40, 26, 21, 12, 5, 5, 
2017/5/7, 53, 21, 23, 8, 6, 3, 
2017/5/8, 37, 20, 16, 9, 11, 2, 
2017/5/9, 31, 18, 8, 5, 10, 3, 
2017/5/10, 33, 18, 10, 9, 4, 3, 
2017/5/11, 33, 19, 11, 9, 8, 3, 
2017/5/12, 39, 21, 14, 13, 9, 3, 
2017/5/13, 37, 20, 12, 7, 10, 4, 
2017/5/14, 41, 21, 8, 5, 8, 3, 
2017/5/15, 36, 20, 13, 9, 14, 4, 
2017/5/16, 40, 21, 15, 10, 23, 3, 
2017/5/17, 45, 22, 11, 9, 20, 3, 
2017/5/18, 42, 20, 10, 10, 23, 2, 
2017/5/19, 34, 23, 14, 9, 21, 3, 
2017/5/20, 52, 22, 10, 8, 18, 3, 
2017/5/21, 43, 20, 14, 9, 11, 3, 
2017/5/22, 35, 17, 13, 6, 16, 3, 
2017/5/23, 35, 19, 5, 8, 7, 2, 
2017/5/24, 37, 24, 8, 13, 4, 5, 
2017/5/25, 59, 27, 8, 15, 7, 3, 
2017/5/26, 46, 27, 9, 16, 3, 7, 
2017/5/27, 66, 31, 16, 13, 8, 4, 
2017/5/28, 48, 18, 15, 8, 23, 2, 
2017/5/29, 41, 21, 7, 10, 15, 2, 
2017/5/30, 42, 21, 23, 9, 10, 3, 
2017/5/31, 39, 19, 15, 10, 8, 1, 
2017/6/1, 31, 17, 13, 7, 14, 2, 
2017/6/2, 33, 16, 17, 3, 20, 1, 
2017/6/3, 31, 20, 21, 3, 21, 1, 
2017/6/4, 44, 21, 14, 8, 21, 1, 
2017/6/5, 47, 24, 14, 16, 14, 1, 
2017/6/6, 53, 27, 25, 15, 14, 2, 
2017/6/7, 57, 26, 18, 8, 13, 3, 
2017/6/8, 48, 26, 16, 7, 10, 3, 
2017/6/9, 49, 22, 13, 9, 16, 3, 
2017/6/10, 44, 18, 16, 9, 11, 3, 
2017/6/11, 29, 17, 14, 13, 18, 3, 
2017/6/12, 37, 18, 16, 11, 25, 3, 
2017/6/13, 38, 22, 14, 11, 12, 4, 
2017/6/14, 34, 24, 18, 16, 10, 5, 
2017/6/15, 55, 36, 13, 16, 9, 4, 
2017/6/16, 90, 37, 21, 15, 7, 2, 
2017/6/17, 65, 21, 15, 11, 9, 5, 
2017/6/18, 31, 17, 10, 7, 8, 4, 
2017/6/19, 28, 21, 16, 12, 10, 4, 
2017/6/20, 42, 24, 14, 13, 9, 2, 
2017/6/21, 56, 33, 15, 13, 9, 4, 
2017/6/22, 66, 27, 7, 10, 9, 2, 
2017/6/23, 44, 16, 14, 9, 7, 3, 
2017/6/24, 35, 21, 13, 10, 8, 3, 
2017/6/25, 48, 22, 32, 10, 7, 2, 
2017/6/26, 42, 25, 14, 13, 6, 3, 
2017/6/27, 44, 30, 29, 18, 12, 5, 
2017/6/28, 60, 36, 12, 10, 12, 5, 
2017/6/29, 52, 19, 23, 9, 8, 2, 
2017/6/30, 40, 15, 19, 7, 15, 2, 
2017/1/2, 28, 15, 18, 4, 1, 2, 
2017/1/3, 28, 11, 26, 4, 1, 2, 
2017/1/4, 22, 13, 13, 4, 1, 1, 
2017/1/5, 24, 19, 24, 12, 2, 2, 
2017/1/6, 48, 24, 20, 11, 6, 2, 
2017/1/7, 41, 24, 22, 9, 8, 3, 
2017/1/8, 49, 20, 26, 8, 6, 2, 
2017/1/9, 45, 24, 27, 8, 3, 1, 
2017/1/10, 46, 24, 25, 7, 2, 1, 
2017/1/11, 49, 24, 30, 4, 1, 2, 
2017/1/12, 51, 28, 29, 8, 2, 7, 
2017/1/13, 55, 25, 34, 6, 2, 7, 
2017/1/14, 47, 27, 30, 6, 3, 7, 
2017/1/15, 52, 19, 31, 6, 2, 6, 
2017/1/16, 41, 24, 36, 15, 2, 7, 
2017/1/17, 53, 22, 25, 16, 3, 6, 
2017/1/18, 42, 21, 20, 17, 4, 2, 
2017/1/19, 40, 18, 18, 10, 2, 3, 
2017/1/20, 30, 20, 18, 13, 2, 2, 
2017/1/21, 39, 15, 22, 4, 1, 4, 
2017/1/22, 26, 13, 13, 5, 1, 3, 
2017/1/23, 19, 9, 13, 2, 1, 5, 
2017/1/24, 17, 10, 20, 4, 1, 3, 
2017/1/25, 19, 15, 27, 4, 1, 4, 
2017/1/26, 30, 19, 26, 3, , 7, 
2017/1/27, 39, 24, 28, 2, 2, 9, 
2017/1/28, 41, 17, 26, 2, 2, 10, 
2017/1/29, 32, 18, 16, 2, , 5, 
2017/1/30, 28, 16, 20, 3, , 5, 
2017/1/31, 29, 20, 25, 4, 1, 3, 
2017/2/1, 47, 26, 39, 5, 2, 5, 
2017/2/2, 52, 22, 25, 7, 3, 4, 
2017/2/3, 43, 18, 26, 9, 3, 4, 
2017/2/4, 33, 18, 27, 5, 2, 5, 
2017/2/5, 34, 15, 32, 5, 2, 5, 
2017/2/6, 30, 19, 30, 7, 2, 5, 
2017/2/7, 35, 21, 31, 10, 2, 7, 
2017/2/8, 49, 26, 34, 12, , 8, 
2017/2/9, 61, 27, 32, 4, , 6, 
2017/2/10, 52, 24, 31, 3, , 5, 
2017/2/11, 40, 26, 31, 2, , 6, 
2017/2/12, 48, 23, 29, 5, 1, 7, 
2017/2/13, 40, 28, 28, 3, 1, 6, 
2017/2/14, 45, 17, 26, 3, , 6, 
2017/2/15, 26, 20, 28, 3, 2, 7, 
2017/2/16, 40, 28, 26, 3, 2, 5, 
2017/2/17, 43, 25, 22, 3, , 5, 
2017/2/18, 37, 23, 22, 3, , 5, 
2017/2/19, 40, 22, 17, 5, , 5, 
2017/2/20, 40, 18, 14, 5, 2, 4, 
2017/2/21, 28, 19, 20, 8, 2, 3, 
2017/2/22, 41, 24, 20, 13, 3, 3, 
2017/2/23, 59, 27, 7, 13, 4, 6, 
2017/2/24, 44, 17, 16, 6, 4, 4, 
2017/2/25, 30, 20, 16, 6, 2, 4, 
2017/2/26, 44, 19, 13, 3, 2, 3, 
2017/2/27, 32, 22, 11, 3, 2, 3, 
2017/2/28, 52, 17, 7, 9, 3, 3, 
2017/3/1, 24, 13, 15, 4, 2, 3, 
2017/3/2, 29, 23, 14, 4, 2, 4, 
2017/3/3, 37, 17, 7, 8, 2, 5, 
2017/3/4, 39, 26, 17, 7, 2, 6, 
2017/3/5, 54, 27, 20, 7, 2, 6, 
