date, pm25, pm10, o3, no2, so2, co, psi
2018/11/23, 51, 25, 20, , 2, 4, 
2018/11/24, 50, 25, 9, , 6, 4, 
2018/11/25, 56, 29, 11, , 12, 4, 
2018/11/26, 55, 25, 8, , 8, 4, 
2018/11/27, 48, 25, 16, , 5, 4, 
2018/11/28, 52, 24, 8, , 2, 4, 
2018/11/29, 53, 25, 9, , 3, 4, 
2018/11/30, 45, 20, 8, , 2, 4, 
2018/12/1, 37, 19, 10, , 1, 3, 
2018/12/2, 30, 20, 6, , 1, 4, 
2018/12/3, 44, 27, 13, , 1, 4, 
2018/12/4, 44, 23, 8, , 2, 3, 
2018/12/5, 43, 28, 8, , 2, 5, 
2018/12/6, 49, 24, 10, , 3, 4, 
2018/12/7, 49, 26, 8, , 4, 4, 
2018/12/8, 42, 30, 13, , 3, 5, 
2018/12/9, 49, 24, 8, , 2, 4, 
2018/12/10, 49, 27, 6, , 2, 4, 
2018/12/11, 41, 22, 12, , 2, 5, 
2018/12/12, 46, 24, 6, , 4, 4, 
2018/12/13, 37, 21, 11, , 2, 4, 
2018/12/14, 36, 25, 11, , 1, 4, 
2018/12/15, 49, 24, 19, , 3, 4, 
2018/12/16, 34, 18, 14, , 4, 4, 
2018/12/17, 37, 21, 14, , 4, 3, 
2018/12/18, 45, 24, 14, , 1, 3, 
2018/12/19, 50, 32, 12, , 1, 3, 
2018/12/20, 50, 29, 8, , 1, 3, 
2018/12/21, 47, 32, 14, , 1, 4, 
2018/12/22, 61, 41, 20, , 1, 4, 
2018/12/23, 76, 42, 27, , 2, 5, 
2018/12/24, 78, 38, 19, , 3, 4, 
2018/12/25, 59, 29, 17, , 2, 4, 
2018/12/26, 47, 23, 17, , 2, 4, 
2018/12/27, 51, 26, 21, , 1, 5, 
2018/12/28, 61, 25, 20, , 1, 4, 
2018/12/29, 59, 30, 18, , 3, 4, 
2018/12/30, 53, , , , , , 
2018/7/1, 30, 17, 8, , 2, 4, 
2018/7/2, 28, 18, 7, , 3, 3, 
2018/7/3, 27, 18, 13, , 2, 3, 
2018/7/4, 37, 22, 15, , 2, 4, 
2018/7/5, 53, 33, 17, , 2, 3, 
2018/7/6, 63, 32, 17, , 2, 3, 
2018/7/7, 61, 30, 12, , 2, 7, 
2018/7/8, 51, 25, 12, , 2, 4, 
2018/7/9, 49, 23, 8, , 4, 3, 
2018/7/10, 35, 18, 10, , 6, 17, 
2018/7/11, 32, 22, 19, , 5, 3, 
2018/7/12, 57, 38, 18, , 3, 3, 
2018/7/13, 76, 44, 17, , 2, , 
2018/7/14, 79, 39, 17, , 3, 3, 
2018/7/15, 68, 36, 20, , 3, 4, 
2018/7/16, 77, 39, 17, , 2, , 
2018/7/17, 70, 41, 18, , 2, , 
2018/7/18, 75, 40, 15, , 2, 4, 
2018/7/19, 68, 39, 16, , 3, 6, 
2018/7/20, 69, 34, 9, , 5, 3, 
2018/7/21, 52, 27, 14, , 7, 3, 
2018/7/22, 57, 33, 17, , 3, 3, 
2018/7/23, 67, 36, 15, , 2, 3, 
2018/7/24, 67, 34, 9, , 2, 2, 
2018/7/25, 47, 22, 16, , 8, 2, 
2018/7/26, 46, 30, 20, , 4, 2, 
2018/7/27, 57, 41, 22, , 2, 2, 
2018/7/28, 73, 41, 21, , 2, 4, 
2018/7/29, 70, 35, 10, , 3, 10, 
2018/7/30, 58, 30, 12, , 7, 4, 
2018/7/31, 68, 30, 4, , 7, 3, 
2018/8/1, 49, 18, 14, , 4, 2, 
2018/8/2, 38, 27, 17, , 2, 3, 
2018/8/3, 58, 35, 17, , 1, 19, 
2018/8/4, 59, 36, 18, , 2, , 
2018/8/5, 63, 36, 15, , 2, 3, 
2018/8/6, 72, 44, 16, , 3, 5, 
2018/8/7, 81, 36, 11, , 5, 11, 
2018/8/8, 54, 32, 14, , 6, 3, 
2018/8/9, 67, 33, 15, , 3, 4, 
2018/8/10, 63, 36, 18, , 4, 3, 
2018/8/11, 72, 38, 17, , 4, 3, 
2018/8/12, 73, 40, 17, , 3, 9, 
2018/8/13, 67, 36, 15, , 2, 3, 
2018/8/14, 61, 39, 18, , 3, 3, 
2018/8/15, 71, 46, 20, , 2, 4, 
2018/8/16, 78, 41, 13, , 2, 3, 
2018/8/17, 67, 41, 23, , 1, 4, 
2018/8/18, 78, 48, 21, , 1, , 
2018/8/19, 76, 40, 18, , 1, 3, 
2018/8/20, 66, 36, 17, , 2, 9, 
2018/8/21, 60, 38, 10, , 2, 4, 
2018/8/22, 63, 33, 11, , 4, 4, 
2018/8/23, 56, 28, 9, , 4, 4, 
2018/8/24, 52, 25, 10, , 4, 5, 
2018/8/25, 49, 18, 17, , 4, 4, 
2018/8/26, 37, 28, 15, , 3, , 
2018/8/27, 63, 40, 14, , 2, 4, 
2018/8/28, 68, 35, 12, , 7, 5, 
2018/8/29, 54, 24, 13, , 5, 4, 
2018/8/30, 43, 22, 11, , 4, 3, 
2018/8/31, 40, 23, 19, , 9, 4, 
2018/9/1, 57, 27, 9, , 7, 5, 
2018/9/2, 48, 24, 12, , 9, 3, 
2018/9/3, 40, 23, 6, , 5, 4, 
2018/9/4, 47, 27, 9, , 7, 4, 
2018/9/5, 55, 28, 19, , 4, 3, 
2018/9/6, 68, 35, 8, , 3, 4, 
2018/9/7, 67, 29, 10, , 3, 5, 
2018/9/8, 48, 21, 10, , 3, 4, 
2018/9/9, 45, 23, 10, , 4, 5, 
2018/9/10, 59, 34, 7, , 4, 5, 
2018/9/11, 62, 23, 12, , 4, 3, 
2018/9/12, 32, 27, 19, , 4, 4, 
2018/9/13, 61, 36, 19, , 4, 4, 
2018/9/14, 71, 38, 19, , 2, 4, 
2018/9/15, 71, 40, 19, , 3, 13, 
2018/9/16, 69, 37, 19, , 2, 3, 
2018/9/17, 62, 36, 14, , 3, 4, 
2018/9/18, 68, 33, 15, , 3, 4, 
2018/9/19, 57, 40, 12, , 3, 6, 
2018/9/20, 74, 27, 10, , 5, 4, 
2018/9/21, 43, 18, 11, , 6, , 
2018/9/22, 33, 22, 16, , 4, 4, 
2018/9/23, 53, 41, 18, , 5, 5, 
2018/9/24, 75, 44, 20, , 4, 4, 
2018/9/25, 64, 35, 14, , 5, 4, 
2018/9/26, 64, 36, 17, , 4, 5, 
2018/9/27, 64, 34, 17, , 3, 4, 
2018/9/28, 64, 40, 23, , 2, 3, 
2018/9/29, 66, 38, 20, , 1, 3, 
2018/9/30, 65, 37, 19, , 1, 27, 
2018/4/1, 73, 48, 22, , 2, 6, 
2018/4/2, 79, 44, 25, , 1, 4, 
2018/4/3, 69, 43, 27, , 2, 4, 
2018/4/4, 69, 36, 20, , 3, 5, 
2018/4/5, 59, 33, 18, , 2, 6, 
2018/4/6, 60, 34, 16, , 2, 6, 
2018/4/7, 58, 31, 17, , 1, 6, 
2018/4/8, 53, 31, 18, , 1, 6, 
2018/4/9, 47, 34, 18, , 2, 4, 
2018/4/10, 61, 32, 20, , 3, 2, 
2018/4/11, 56, 28, 18, , 2, 2, 
2018/4/12, 45, 23, 17, , 1, 2, 
2018/4/13, 37, 26, 13, , 1, 2, 
2018/4/14, 47, 31, 24, , 6, 5, 
2018/4/15, 58, 24, 6, , 2, 4, 
2018/4/16, 40, 28, 13, , 2, 5, 
2018/4/17, 49, 25, 15, , 1, 3, 
2018/4/18, 37, 29, 13, , 2, 3, 
2018/4/19, 47, 25, 14, , 2, 3, 
2018/4/20, 38, 21, 12, , 2, 5, 
2018/4/21, 45, 28, 16, , 3, 4, 
2018/4/22, 54, 26, 14, , 2, 4, 
2018/4/23, 48, 30, 24, , 5, 5, 
2018/4/24, 65, 29, 22, , 6, 4, 
2018/4/25, 52, 24, 19, , 6, 3, 
2018/4/26, 49, 26, 12, , 5, 4, 
2018/4/27, 57, 35, 16, , 3, 5, 
2018/4/28, 67, 29, 17, , 2, 3, 
2018/4/29, 37, 19, 9, , 1, 4, 
2018/4/30, 39, 24, 11, , 2, 3, 
2018/5/1, 40, 27, 11, , , 6, 
2018/5/2, 63, 37, 16, , , 7, 
2018/5/3, 70, 37, 16, , 3, 6, 
2018/5/4, 73, 26, 16, , 4, 3, 
2018/5/5, 42, 25, 15, , 4, 3, 
2018/5/6, 50, 34, 18, , 4, 5, 
2018/5/7, 65, 30, 13, , 3, 3, 
2018/5/8, 48, 25, 13, , 1, 3, 
2018/5/9, 40, 22, 9, , 2, 3, 
2018/5/10, 34, 21, 8, , 3, 3, 
2018/5/11, 36, 22, 10, , 3, 3, 
2018/5/12, 35, 20, 13, , 3, 4, 
2018/5/13, 32, 18, 12, , 3, 4, 
2018/5/14, 36, 19, 10, , 5, 3, 
2018/5/15, 29, 18, 14, , 4, 3, 
2018/5/16, 34, 29, 12, , 4, 7, 
2018/5/17, 57, 24, 10, , 5, 3, 
2018/5/18, 36, 26, 12, , 5, 6, 
2018/5/19, 69, 49, 8, , 10, 8, 
2018/5/20, 95, 39, 23, , 11, 4, 
2018/5/21, 70, 25, 8, , 5, 3, 
2018/5/22, 37, 34, 9, , 7, 5, 
2018/5/23, 69, 26, 16, , 11, 3, 
2018/5/24, 39, 26, 13, , 4, 3, 
2018/5/25, 47, 24, 9, , 2, 3, 
2018/5/26, 40, 22, 10, , 4, 4, 
2018/5/27, 51, 23, 7, , 12, 4, 
2018/5/28, 37, 21, 11, , 6, 6, 
2018/5/29, 39, 25, 12, , 13, 4, 
2018/5/30, 45, 29, 3, , 7, 5, 
2018/5/31, 55, 32, 9, , 11, 5, 
2018/6/1, 60, 39, 16, , 22, 5, 
2018/6/2, 62, 40, 22, , 13, 4, 
2018/6/3, 74, 24, 14, , 7, 3, 
2018/6/4, 35, 21, 14, , 6, 3, 
2018/6/5, 46, 29, 16, , 3, 3, 
2018/6/6, 56, 32, 19, , 3, 4, 
2018/6/7, 62, 35, 13, , 5, 3, 
2018/6/8, 60, 31, 18, , 12, 4, 
2018/6/9, 76, 35, 14, , 6, 4, 
2018/6/10, 63, 28, 14, , 3, 3, 
2018/6/11, 57, 32, 11, , 3, 3, 
2018/6/12, 59, 28, 8, , 4, 3, 
2018/6/13, 38, 23, 9, , 6, 3, 
2018/6/14, 39, 20, 5, , 7, 4, 
2018/6/15, 36, 21, 14, , 5, 4, 
2018/6/16, 38, 23, 15, , 2, 4, 
2018/6/17, 43, 23, 7, , 3, 4, 
2018/6/18, 32, 20, 9, , 8, 18, 
2018/6/19, 32, 25, 5, , 4, 3, 
2018/6/20, 40, 28, 6, , 3, 4, 
2018/6/21, 55, 45, 11, , 3, 6, 
2018/6/22, 64, 27, 5, , 3, 3, 
2018/6/23, 35, 30, 12, , 4, 4, 
2018/6/24, 49, 25, 10, , 7, 22, 
2018/6/25, 34, 25, 9, , 8, 4, 
2018/6/26, 46, 27, 4, , 4, 3, 
2018/6/27, 35, 21, 8, , 3, 2, 
2018/6/28, 28, 19, 4, , 2, 3, 
2018/6/29, 28, 20, 9, , 3, , 
2018/6/30, 24, 20, 6, , 2, , 
2018/1/1, 31, 12, 10, 12, 1, , 
2018/1/2, 25, 20, 14, 13, 1, 2, 
2018/1/3, 44, 20, 11, 11, 1, 2, 
2018/1/4, 37, 21, 9, 16, 3, 2, 
2018/1/5, 56, 28, 19, 15, 5, 2, 
2018/1/6, 56, 25, 17, 15, 5, 1, 
2018/1/7, 52, 20, 18, 15, 3, 2, 
2018/1/8, 44, 21, 17, 13, 2, , 
2018/1/9, 50, 24, 5, 17, 2, 2, 
2018/1/10, 49, 18, 6, 14, 1, 2, 
2018/1/11, 32, 12, 10, 13, 1, 2, 
2018/1/12, 19, 10, 14, 13, , 2, 
2018/1/13, 28, 16, 17, 12, , , 
2018/1/14, 34, 16, 16, 14, , 2, 
2018/1/15, 37, 20, 16, 14, 1, 1, 
2018/1/16, 45, 21, 17, 10, 1, , 
2018/1/17, 42, 23, 15, 10, 1, 3, 
2018/1/18, 47, 32, 15, 15, 1, 4, 
2018/1/19, 58, 30, 23, 18, 3, 5, 
2018/1/20, 54, 29, 19, 17, 4, 4, 
2018/1/21, 50, 21, 23, 15, 5, 4, 
2018/1/22, 44, 23, 10, 17, 1, 4, 
2018/1/23, 49, 23, 13, 16, 2, 5, 
2018/1/24, 42, 20, 15, 13, 2, 4, 
2018/1/25, 42, 27, 9, 13, 2, 2, 
2018/1/26, 42, 22, 15, 12, 1, 2, 
2018/1/27, 47, 19, 13, 12, 2, 2, 
2018/1/28, 41, 20, 16, 14, 2, 3, 
2018/1/29, 46, 22, 20, 14, 4, 2, 
2018/1/30, 52, 23, 16, 11, 2, 2, 
2018/1/31, 53, 19, 15, 11, 1, 2, 
2018/2/1, 37, 18, 10, 10, 1, 2, 
2018/2/2, 31, 20, 18, 10, 1, 3, 
2018/2/3, 53, 29, 24, 7, 1, 3, 
2018/2/4, 56, 30, 23, 9, , 3, 
2018/2/5, 53, 29, 23, 10, , 3, 
2018/2/6, 56, 30, 25, 10, , 3, 
2018/2/7, 56, 31, 27, 10, , 3, 
2018/2/8, 64, 36, 32, 9, , 3, 
2018/2/9, 78, 34, 24, 9, 1, 3, 
2018/2/10, 67, 31, 33, 8, 1, 3, 
2018/2/11, 78, 35, 29, 8, , 2, 
2018/2/12, 63, 25, 18, 9, , 2, 
2018/2/13, 43, 22, 18, 9, , 2, 
2018/2/14, 52, 30, 17, 10, , 3, 
2018/2/15, 61, 29, 24, 10, 2, 3, 
2018/2/16, 63, 25, 21, 8, 2, 3, 
2018/2/17, 58, 28, 24, 8, 1, 4, 
2018/2/18, 76, 28, 18, 8, 1, 2, 
2018/2/19, 50, 20, 18, 9, , 2, 
2018/2/20, 45, 19, 17, 8, , 2, 
2018/2/21, 48, 18, 15, 8, , , 
2018/2/22, 40, 18, 12, 11, , 4, 
2018/2/23, 38, 17, 11, 10, 1, 7, 
2018/2/24, 29, 17, 14, 10, 1, 4, 
2018/2/25, 47, 24, 14, 9, , 3, 
2018/2/26, 52, 24, 13, 9, , 3, 
2018/2/27, 54, 25, 13, 9, , 3, 
2018/2/28, 44, 20, 11, 9, , 4, 
2018/3/1, 37, 16, 13, 10, 1, 6, 
2018/3/2, 35, 13, 16, 6, 1, 4, 
2018/3/3, 24, 16, 17, 10, 2, 5, 
2018/3/4, 39, 15, 15, 5, 2, 4, 
2018/3/5, 40, 22, 15, 10, 2, 3, 
2018/3/6, 54, 21, 9, 12, 2, 2, 
2018/3/7, 40, 16, 8, 11, 2, 3, 
2018/3/8, 34, 22, 12, 7, 1, 2, 
2018/3/9, 46, 26, 12, 7, 1, 2, 
2018/3/10, 44, 36, 18, 7, , 3, 
2018/3/11, 54, 37, 17, 8, , 3, 
2018/3/12, 58, 38, 16, 8, , 3, 
2018/3/13, 56, 32, 17, 8, 1, 3, 
2018/3/14, 55, 28, 21, 9, 2, 3, 
2018/3/15, 55, 29, 19, 8, 3, 3, 
2018/3/16, 49, 22, 19, 7, 2, 2, 
2018/3/17, 42, 19, 17, 7, 2, 2, 
2018/3/18, 41, 18, 18, 7, 1, , 
2018/3/19, 40, 20, 19, 8, 2, 3, 
2018/3/20, 49, 33, 16, 18, 4, 4, 
2018/3/21, 76, 32, 15, 9, 5, 3, 
2018/3/22, 42, 22, 14, 8, 1, 2, 
2018/3/23, 42, 24, 17, 9, 1, 3, 
2018/3/24, 53, 32, 16, 10, 1, 4, 
2018/3/25, 51, 24, 14, 10, 1, 4, 
2018/3/26, 45, 21, 9, 14, 1, 4, 
2018/3/27, 37, 22, 18, 19, 3, 5, 
2018/3/28, 51, 28, 6, 16, 2, 4, 
2018/3/29, 54, , , , , , 
2017/10/1, 44, 31, 14, 12, 6, 5, 
2017/10/2, 59, 33, 10, 18, 10, 6, 
2017/10/3, 72, 23, 10, 14, 8, 5, 
2017/10/4, 39, 18, 22, 14, 8, 6, 
2017/10/5, 48, 19, 12, 15, 6, 5, 
2017/10/6, 46, 29, 25, 19, 8, 6, 
2017/10/7, 78, 29, 19, 16, 6, 7, 
2017/10/8, 65, 28, 14, 18, 6, 7, 
2017/10/9, 65, 19, 12, 13, 10, 5, 
2017/10/10, 38, 16, 19, 15, 9, 5, 
2017/10/11, 39, 20, 5, 15, 16, 5, 
2017/10/12, 41, 20, 18, 15, 10, 6, 
2017/10/13, 48, 21, 16, 14, 10, 5, 
2017/10/14, 51, 38, 26, 19, 11, 8, 
2017/10/15, 86, 31, 17, 17, 12, 5, 
2017/10/16, 60, 28, 16, 15, 12, 3, 
2017/10/17, 61, 24, 40, 14, 10, 1, 
2017/10/18, 64, 32, 36, 17, 10, 1, 
2017/10/19, 80, 48, 22, 24, 12, 2, 
2017/10/20, 99, 41, 30, 18, 13, 1, 
2017/10/21, 81, 40, 21, 15, 8, 1, 
2017/10/22, 75, 35, 16, 20, 11, 2, 
2017/10/23, 76, 42, 18, 19, 7, 2, 
2017/10/24, 92, 41, 34, 15, 7, 2, 
2017/10/25, 80, 35, 25, 17, 5, 2, 
2017/10/26, 77, 42, 14, 20, 8, 3, 
2017/10/27, 86, 39, 27, 15, 7, 3, 
2017/10/28, 65, 25, 21, 14, 4, 1, 
2017/10/29, 50, 28, 16, 15, 3, 2, 
2017/10/30, 44, 20, 11, 16, 1, 2, 
2017/10/31, 52, 33, 29, 17, 3, 3, 
2017/11/1, 77, 39, 17, 19, 8, 3, 
2017/11/2, 72, 32, 12, 16, 13, 2, 
2017/11/3, 55, 20, 17, 15, 8, 2, 
2017/11/4, 45, 19, 17, 13, 6, 1, 
2017/11/5, 50, 18, 11, 17, 7, 2, 
2017/11/6, 52, 28, 9, 18, 8, 2, 
2017/11/7, 59, 23, 17, 13, 5, 1, 
2017/11/8, 34, 22, 22, 18, 3, 3, 
2017/11/9, 63, 25, 9, 19, 5, 2, 
2017/11/10, 48, 25, 8, 19, 8, 4, 
2017/11/11, 59, 28, 17, 14, 10, 3, 
2017/11/12, 58, 21, 21, 19, 7, 1, 
2017/11/13, 61, 27, 10, 16, 9, 1, 
2017/11/14, 46, 21, 15, 19, 5, 2, 
2017/11/15, 62, 45, 27, 18, 8, 4, 
2017/11/16, 89, 28, 15, 16, 6, 1, 
2017/11/17, 50, 24, 29, 17, 9, 1, 
2017/11/18, 59, 24, 23, 15, 4, 1, 
2017/11/19, 52, 28, 16, 18, 5, 2, 
2017/11/20, 60, 29, 8, 20, 5, 3, 
2017/11/21, 63, 40, 16, 16, 6, 3, 
2017/11/22, 75, 27, 5, 15, 2, 5, 
2017/11/23, 45, 19, 9, 14, 1, 3, 
2017/11/24, 40, 21, 14, 13, 1, 1, 
2017/11/25, 41, 19, 12, 14, 1, 1, 
2017/11/26, 41, 19, 6, 14, 2, 1, 
2017/11/27, 39, 18, 23, 13, 1, 1, 
2017/11/28, 42, 18, 23, 13, 1, 1, 
2017/11/29, 38, 16, 22, 10, 1, 1, 
2017/11/30, 32, 20, 22, 15, 4, 1, 
2017/12/1, 44, 26, 27, 15, 4, , 
2017/12/2, 59, 25, 29, 14, 6, , 
2017/12/3, 50, 24, 20, 16, 6, 2, 
2017/12/4, 55, 28, 18, 15, 4, 1, 
2017/12/5, 63, 27, 24, 19, 6, 1, 
2017/12/6, 54, 25, 12, 15, 4, 1, 
2017/12/7, 50, 27, 10, 15, 2, 1, 
2017/12/8, 39, 19, 17, 14, 1, 1, 
2017/12/9, 44, 38, 23, 13, 1, 2, 
2017/12/10, 72, 36, 20, 13, 1, 1, 
2017/12/11, 60, 37, 18, 17, 1, 2, 
2017/12/12, 70, 38, 21, 18, 2, 3, 
2017/12/13, 67, 34, 30, 16, 2, 2, 
2017/12/14, 70, 31, 17, 14, 2, 1, 
2017/12/15, 58, 25, 18, 10, 1, 1, 
2017/12/16, 55, 27, 19, 9, 1, , 
2017/12/17, 47, 31, 26, 9, 1, , 
2017/12/18, 52, 31, 25, 9, , 1, 
2017/12/19, 48, 28, 25, 11, 1, 2, 
2017/12/20, 60, 35, 27, 11, 1, 2, 
2017/12/21, 65, 33, 25, 15, 1, 2, 
2017/12/22, 60, 21, 31, 12, 4, 2, 
2017/12/23, 43, 16, 18, 11, 1, 2, 
2017/12/24, 30, 21, 18, 12, 1, 1, 
2017/12/25, 47, 20, 18, 18, 4, 1, 
2017/12/26, 48, 22, 20, 16, 5, 1, 
2017/12/27, 44, 18, 17, 11, 1, 1, 
2017/12/28, 39, 21, 14, 10, 1, 1, 
2017/12/29, 48, 21, 14, 9, , , 
2017/12/30, 46, 22, 8, 12, 1, , 
2017/12/31, 39, 15, 25, 17, 1, 1, 
2017/7/1, 26, 15, 11, 10, 3, 3, 
2017/7/2, 44, 18, 11, 8, 4, 2, 
2017/7/3, 39, 16, 15, 8, 5, 2, 
2017/7/4, 36, 15, 10, 10, 7, 2, 
2017/7/5, 34, 13, 13, 8, 5, 2, 
2017/7/6, 36, 16, 15, 7, 3, 1, 
2017/7/7, 40, 19, 17, 8, 3, 2, 
2017/7/8, 52, 18, 14, 7, 4, 2, 
2017/7/9, 36, 12, 16, 7, 4, 2, 
2017/7/10, 28, 13, 11, 11, 7, 2, 
2017/7/11, 41, 14, 9, 8, 6, 2, 
2017/7/12, 29, 17, 12, 10, 4, 2, 
2017/7/13, 52, 20, 6, 14, 4, 2, 
2017/7/14, 54, 20, 15, 9, 5, 2, 
2017/7/15, 58, 22, 14, 4, 4, 1, 
2017/7/16, 42, 17, 20, 7, 2, 2, 
2017/7/17, 52, 25, 17, 7, 3, 2, 
2017/7/18, 60, 21, 17, 6, 3, 1, 
2017/7/19, 44, 16, 16, 7, 4, 1, 
2017/7/20, 41, 18, 19, 7, 4, 1, 
2017/7/21, 45, 20, 17, 5, 4, 1, 
2017/7/22, 47, 22, 17, 6, 4, 1, 
2017/7/23, 48, 20, 15, 6, 4, 1, 
2017/7/24, 50, 24, 19, 7, 4, 1, 
2017/7/25, 61, 30, 19, 8, 2, 1, 
2017/7/26, 67, 30, 20, 9, 3, 2, 
2017/7/27, 68, 28, 23, 7, 4, 1, 
2017/7/28, 67, 29, 16, 7, 6, 1, 
2017/7/29, 53, 18, 14, 6, 4, , 
2017/7/30, 40, 18, 13, 7, 4, , 
2017/7/31, 42, 22, 17, 7, 5, 2, 
2017/8/1, 53, 28, 26, 6, 4, 1, 
2017/8/2, 64, 34, 21, 7, 3, 2, 
2017/8/3, 60, 27, 21, 6, 3, 1, 
2017/8/4, 54, 26, 21, 5, 3, 1, 
2017/8/5, 54, 25, 16, 6, 3, 1, 
2017/8/6, 44, 20, 9, 9, 6, 1, 
2017/8/7, 41, 19, 11, 9, 5, 1, 
2017/8/8, 43, 18, 13, 8, 5, 1, 
2017/8/9, 33, 22, 12, 11, 6, 4, 
2017/8/10, 55, 18, 10, 11, 6, 2, 
2017/8/11, 42, 19, 7, 13, 7, 4, 
2017/8/12, 43, 16, 10, 11, 13, 2, 
2017/8/13, 45, 15, 13, 9, 8, 3, 
2017/8/14, 43, 16, 10, 10, 7, 3, 
2017/8/15, 37, 19, 18, 11, 5, 3, 
2017/8/16, 50, 24, 18, 11, 4, 2, 
2017/8/17, 58, 22, 15, 13, 2, 2, 
2017/8/18, 53, 24, 12, 10, 3, 1, 
2017/8/19, 44, 20, 12, 8, 3, 1, 
2017/8/20, 38, 18, 12, 7, 4, 1, 
2017/8/21, 37, 17, 13, 9, 6, 2, 
2017/8/22, 38, 21, 23, 8, 5, 2, 
2017/8/23, 58, 25, 16, 7, 4, 2, 
2017/8/24, 49, 20, 14, 9, 4, 1, 
2017/8/25, 40, 15, 15, 7, 4, 1, 
2017/8/26, 30, 15, 12, 9, 3, , 
2017/8/27, 36, 22, 13, 10, 4, 2, 
2017/8/28, 48, 28, 10, 15, 5, 4, 
2017/8/29, 59, 19, 18, 23, 6, 2, 
2017/8/30, 38, 19, 15, 19, 4, 2, 
2017/8/31, 36, 18, 18, 14, 3, 2, 
2017/9/1, 47, 28, 24, 16, 3, 2, 
2017/9/2, 68, 28, 15, 13, 2, 2, 
2017/9/3, 49, 21, 15, 13, 3, 2, 
2017/9/4, 50, 23, 11, 12, 5, 1, 
2017/9/5, 50, 21, 3, 10, 5, 2, 
2017/9/6, 49, , , , , , 
2017/9/11, 71, 30, 28, 14, 6, 4, 
2017/9/12, 75, 33, 27, 12, 4, 4, 
2017/9/13, 73, 29, 17, 13, 4, 4, 
2017/9/14, 60, 26, 13, 16, 7, 5, 
2017/9/15, 63, 26, 15, 17, 7, 5, 
2017/9/16, 55, 18, 12, 11, 6, 4, 
2017/9/17, 34, 14, 10, 14, 3, 3, 
2017/9/18, 29, 16, 11, 18, 4, 1, 
2017/9/19, 49, 25, 12, 19, 7, 4, 
2017/9/20, 59, 16, 8, 12, 8, 4, 
2017/9/21, 23, 13, 19, 13, 4, 3, 
2017/9/22, 42, 23, 19, 12, 3, 5, 
2017/9/23, 62, 25, 19, 13, 6, 5, 
2017/9/24, 63, 21, 21, 15, 6, 5, 
2017/9/25, 48, 19, 13, 17, 3, 5, 
2017/9/26, 41, 32, 14, 24, 5, 7, 
2017/9/27, 72, 26, 20, 17, 11, 5, 
2017/9/28, 58, 25, 10, 18, 8, 6, 
2017/9/29, 57, 20, 13, 16, 13, 6, 
2017/9/30, 52, 21, 6, 11, 12, 5, 
2017/4/1, 50, 20, 14, 6, 3, 2, 
2017/4/2, 55, 20, 13, 4, 5, 2, 
2017/4/3, 43, 16, 15, 6, 4, 2, 
2017/4/4, 38, 18, 14, 5, 5, 5, 
2017/4/5, 41, 16, 28, 7, 3, 5, 
2017/4/6, 46, 19, 23, 9, 2, 4, 
2017/4/7, 47, 20, 16, 9, 4, 5, 
2017/4/8, 56, 28, 39, 6, 11, 6, 
2017/4/9, 74, 27, 16, 5, 5, 6, 
2017/4/10, 61, 21, 22, 4, 9, 4, 
2017/4/11, 58, 21, 18, 5, 7, 5, 
2017/4/12, 48, 16, 11, 3, 6, 4, 
2017/4/13, 45, 26, 16, 3, 4, 5, 
2017/4/14, 47, 24, 20, 8, 3, 4, 
2017/4/15, 41, 22, 41, 4, 2, 6, 
2017/4/16, 62, 22, 19, 6, 3, 4, 
2017/4/17, 44, 21, 16, 6, 3, 5, 
2017/4/18, 51, 23, 34, 8, 4, 7, 
2017/4/19, 75, 40, 35, 11, 10, 7, 
2017/4/20, 107, 46, 20, 9, 13, 7, 
2017/4/21, 89, 23, 19, 4, 10, 5, 
2017/4/22, 51, 23, 16, 7, 6, 6, 
2017/4/23, 67, 28, 13, 4, 8, 6, 
2017/4/24, 57, 30, 16, 7, 4, 8, 
2017/4/25, 78, 38, 13, 9, 6, 5, 
2017/4/26, 89, 28, 21, 7, 15, 2, 
2017/4/27, 59, 23, 22, 9, 10, 2, 
2017/4/28, 53, 25, 12, 8, 13, 3, 
2017/4/29, 69, 29, 15, 5, 14, 2, 
2017/4/30, 63, 19, 14, 3, 6, 1, 
2017/5/1, 37, 18, 10, 5, 7, 3, 
2017/5/2, 56, 22, 10, 6, 10, 5, 
2017/5/3, 58, 22, 11, 4, 9, 4, 
2017/5/4, 47, 24, 13, 6, 9, 6, 
2017/5/5, 67, 27, 13, 6, 9, 8, 
2017/5/6, 57, 27, 18, 6, 10, 7, 
2017/5/7, 71, 25, 18, 8, 16, 7, 
2017/5/8, 66, 21, 17, 3, 13, 6, 
2017/5/9, 37, 14, 8, 3, 6, 6, 
2017/5/10, 33, 17, 12, 4, 6, 6, 
2017/5/11, 34, 16, 11, 4, 6, 7, 
2017/5/12, 45, 17, 12, 4, 6, 6, 
2017/5/13, 35, 16, 15, 3, 5, 6, 
2017/5/14, 29, 16, 9, 4, 4, 7, 
2017/5/15, 49, 17, 12, 3, 7, 6, 
2017/5/16, 38, 17, 13, 3, 6, 6, 
2017/5/17, 41, 18, 10, 4, 4, 5, 
2017/5/18, 41, 17, 12, 6, 5, , 
2017/5/19, 41, 17, 13, 6, 6, 5, 
